switch_name,phase_code,from_bus,to_bus,geometry,r11,r22,r33,x11,x22,x33,ampacity_value,construction,controller_uuid,in_service
padswitch(r:p1udt18755-p1udt5312)p1u_233849,B,p1udt5312,p1udt18755-p1udt5312xx,"LINESTRING(-97.7258841514611 30.4157752583006, -97.7259333620409 30.4157939530658)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt18755-p1udt5312)p1u_233850,B,p1udt18755-p1udt5312x,p1udt18755,"LINESTRING(-97.725900426387 30.4163069494482, -97.7259089733191 30.4162625294876)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt13654-p1udt5312)p1u_233851,B,p1udt13654,p1udt13654-p1udt5312x,"LINESTRING(-97.725625363271 30.4156552243322, -97.7256168162744 30.4156996442761)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt13654-p1udt5312)p1u_233852,B,p1udt13654-p1udt5312xx,p1udt5312,"LINESTRING(-97.7258620655754 30.415817726873, -97.7258841514611 30.4157752583006)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt13654-p1udt302)p1u_233853,B,p1udt13654-p1udt302xxx,p1udt13654-p1udt302xx,"LINESTRING(-97.7252289883429 30.4155022500562, -97.7252358595899 30.4154586540493)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt13654-p1udt302)p1u_233854,B,p1udt13654-p1udt302x,p1udt13654,"LINESTRING(-97.7255851393092 30.4156267497411, -97.725625363271 30.4156552243322)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt5814-p1udt7611)p1u_233855,C,p1udt5814,p1udt5814-p1udt7611x,"LINESTRING(-97.7262390682157 30.4148942630711, -97.7261988443723 30.4148657886696)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt5814-p1udt7611)p1u_233856,C,p1udt5814-p1udt7611xx,p1udt7611,"LINESTRING(-97.7261878817748 30.4149625211373, -97.7262263319165 30.4149887142109)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt22531-p1udt5814)p1u_233857,C,p1udt22531,p1udt22531-p1udt5814x,"LINESTRING(-97.7262746141607 30.4145609324427, -97.7262816465792 30.4145163164098)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt22531-p1udt5814)p1u_233858,C,p1udt22531-p1udt5814xx,p1udt5814,"LINESTRING(-97.7262877971296 30.4148786825127, -97.7262390682157 30.4148942630711)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt14508-p1udt22531)p1u_233859,C,p1udt14508,p1udt14508-p1udt22531x,"LINESTRING(-97.7263606004146 30.4143540720172, -97.7263203767502 30.4143255976562)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt14508-p1udt22531)p1u_233860,C,p1udt14508-p1udt22531xx,p1udt22531,"LINESTRING(-97.7263157663319 30.4145883812763, -97.7262746141607 30.4145609324427)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt14508-p1udt18567)p1u_233861,C,p1udt18567,p1udt14508-p1udt18567xx,"LINESTRING(-97.7264707446882 30.4138951861458, -97.7264486595071 30.4139376548488)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt14508-p1udt18567)p1u_233862,C,p1udt14508-p1udt18567x,p1udt14508,"LINESTRING(-97.7263520538851 30.4143984920306, -97.7263606004146 30.4143540720172)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt16490-p1udt6731)p1u_233863,C,p1udt6731,p1udt16490-p1udt6731xx,"LINESTRING(-97.7275673725298 30.4144199763827, -97.727558826537 30.4144643964899)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt16490-p1udt6731)p1u_233864,C,p1udt16490-p1udt6731x,p1udt16490,"LINESTRING(-97.7279729003237 30.4146134858393, -97.7279269700538 30.4145989013698)",0.001,,,0.001,,,301,OVERHEAD,,1
padswitch(r:p1udt301-p1udt6731)p1u_233865,C,p1udt301,p1udt301-p1udt6731x,"LINESTRING(-97.7270500533602 30.4141714855783, -97.7270912055983 30.4141989341706)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt301-p1udt6731)p1u_233866,C,p1udt301-p1udt6731xx,p1udt6731,"LINESTRING(-97.7275271484745 30.414391502383, -97.7275673725298 30.4144199763827)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt24467-p1udt301)p1u_233867,C,p1udt24467,p1udt24467-p1udt301x,"LINESTRING(-97.7268741675564 30.4140883925517, -97.726922895973 30.4140728117402)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt24467-p1udt301)p1u_233868,C,p1udt24467-p1udt301xx,p1udt301,"LINESTRING(-97.7270570853927 30.4141268694903, -97.7270500533602 30.4141714855783)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt18567-p1udt24467)p1u_233869,C,p1udt18567,p1udt18567-p1udt24467x,"LINESTRING(-97.7264707446882 30.4138951861458, -97.7265199544582 30.4139138806716)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt18567-p1udt24467)p1u_233870,C,p1udt18567-p1udt24467xx,p1udt24467,"LINESTRING(-97.726865621286 30.4141328126077, -97.7268741675564 30.4140883925517)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt13354-p1udt18567)p1u_233871,C,p1udt13354,p1udt13354-p1udt18567x,"LINESTRING(-97.7263982544744 30.4138583488582, -97.7263500985896 30.4138751954008)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt13354-p1udt18567)p1u_233872,C,p1udt13354-p1udt18567xx,p1udt18567,"LINESTRING(-97.7264216487511 30.4138761282313, -97.7264707446882 30.4138951861458)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt13354-p1udt8414)p1u_233873,C,p1udt8414,p1udt13354-p1udt8414xx,"LINESTRING(-97.7259018713696 30.4136099246826, -97.7259234063647 30.4135672222894)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt13354-p1udt8414)p1u_233874,C,p1udt13354-p1udt8414x,p1udt13354,"LINESTRING(-97.7264052867743 30.413813732811, -97.7263982544744 30.4138583488582)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt3281-p1udt9944)p1u_233875,C,p1udt3281,p1udt3281-p1udt9944x,"LINESTRING(-97.7254671708234 30.4134071387349, -97.725474203505 30.413362522746)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt3281-p1udt9944)p1u_233876,C,p1udt3281-p1udt9944xx,p1udt9944,"LINESTRING(-97.7253248170183 30.4133065139162, -97.7252784861621 30.4133201121003)",0.001,,,0.001,,,205,OVERHEAD,,1
padswitch(r:p1udt24267-p1udt3281)p1u_233877,C,p1udt24267,p1udt24267-p1udt3281x,"LINESTRING(-97.7256430887708 30.4134898908725, -97.7256345420082 30.4135343108375)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt24267-p1udt3281)p1u_233878,C,p1udt24267-p1udt3281xx,p1udt3281,"LINESTRING(-97.725508322287 30.4134345878076, -97.7254671708234 30.4134071387349)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt24267-p1udt8414)p1u_233879,C,p1udt8414,p1udt24267-p1udt8414xx,"LINESTRING(-97.7259018713696 30.4136099246826, -97.7258527756919 30.4135908665605)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt24267-p1udt8414)p1u_233880,C,p1udt24267-p1udt8414x,p1udt24267,"LINESTRING(-97.7256918170646 30.4134743105162, -97.7256430887708 30.4134898908725)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt5310-p1udt8414)p1u_233881,C,p1udt5310,p1udt5310-p1udt8414x,"LINESTRING(-97.7256274045032 30.4138957703008, -97.7255871812432 30.4138672957233)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt5310-p1udt8414)p1u_233882,C,p1udt5310-p1udt8414xx,p1udt8414,"LINESTRING(-97.7259510808819 30.4136286194164, -97.7259018713696 30.4136099246826)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt5310-p1udt9188)p1u_233883,C,p1udt9188,p1udt5310-p1udt9188xx,"LINESTRING(-97.7254567364176 30.414210078922, -97.7254637691753 30.4141654629408)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt5310-p1udt9188)p1u_233884,C,p1udt5310-p1udt9188x,p1udt5310,"LINESTRING(-97.7256761330034 30.4138801899571, -97.7256274045032 30.4138957703008)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt2112-p1udt9188)p1u_233885,C,p1udt2112,p1udt2112-p1udt9188x,"LINESTRING(-97.7253680862222 30.414624097348, -97.7253278627498 30.4145956226873)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt2112-p1udt9188)p1u_233886,C,p1udt2112-p1udt9188xx,p1udt9188,"LINESTRING(-97.7254978882065 30.4142375280042, -97.7254567364176 30.414210078922)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt18358-p1udt2112)p1u_233887,C,p1udt18358,p1udt18358-p1udt2112x,"LINESTRING(-97.7253106458916 30.4150385919221, -97.7253593750125 30.4150230117169)",0.001,,,0.001,,,205,OVERHEAD,,1
padswitch(r:p1udt18358-p1udt2112)p1u_233888,C,p1udt18358-p1udt2112xx,p1udt2112,"LINESTRING(-97.7253595392174 30.4146685172811, -97.7253680862222 30.414624097348)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt15523-p1udt18358)p1u_233889,C,p1udt15523,p1udt15523-p1udt18358x,"LINESTRING(-97.7252761172179 30.4152910687165, -97.7252831501536 30.4152464527568)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt15523-p1udt18358)p1u_233890,C,p1udt15523-p1udt18358xx,p1udt18358,"LINESTRING(-97.725270422271 30.4150101172411, -97.7253106458916 30.4150385919221)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt15523-p1udt302)p1u_233891,C,p1udt15523-p1udt302xxx,p1udt15523-p1udt302xx,"LINESTRING(-97.7252670151872 30.4155701206205, -97.7253112621752 30.415591683909)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt15523-p1udt302)p1u_233892,C,p1udt15523-p1udt302x,p1udt15523,"LINESTRING(-97.7253172693964 30.4153185178627, -97.7252761172179 30.4152910687165)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt11032-p1udt6303)p1u_233901,C,p1udt11032,p1udt11032-p1udt6303x,"LINESTRING(-97.7252468772537 30.4191434068596, -97.7252383297227 30.419187826742)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt11032-p1udt6303)p1u_233902,C,p1udt11032-p1udt6303xx,p1udt6303,"LINESTRING(-97.7254743103137 30.4192938860996, -97.7255134968296 30.4192685245897)",0.001,,,0.001,,,301,OVERHEAD,,1
padswitch(r:p1udt11032-p1udt922)p1u_233903,C,p1udt922,p1udt11032-p1udt922xx,"LINESTRING(-97.7248019386858 30.4189317054478, -97.7247537800242 30.41894855131)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt11032-p1udt922)p1u_233904,C,p1udt11032-p1udt922x,p1udt11032,"LINESTRING(-97.7252956084487 30.4191278267461, -97.7252468772537 30.4191434068596)",0.001,,,0.001,,,301,OVERHEAD,,1
padswitch(r:p1udt23482-p1udt922)p1u_233905,C,p1udt23482,p1udt23482-p1udt922x,"LINESTRING(-97.7246157368212 30.4188396571381, -97.7246227703718 30.4187950412534)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt23482-p1udt922)p1u_233906,C,p1udt23482-p1udt922xx,p1udt922,"LINESTRING(-97.7248089721602 30.4188870895515, -97.7248019386858 30.4189317054478)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt10311-p1udt23482)p1u_233907,C,p1udt10311,p1udt10311-p1udt23482x,"LINESTRING(-97.7241708356669 30.4186276109195, -97.7242195667582 30.4186120312041)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt10311-p1udt23482)p1u_233908,C,p1udt10311-p1udt23482xx,p1udt23482,"LINESTRING(-97.724567578176 30.4188565029321, -97.7246157368212 30.4188396571381)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt10311-p1udt22914)p1u_233909,C,p1udt22914,p1udt10311-p1udt22914xx,"LINESTRING(-97.7238087096411 30.4184528072102, -97.7238498626847 30.4184802568322)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt10311-p1udt22914)p1u_233910,C,p1udt10311-p1udt22914x,p1udt10311,"LINESTRING(-97.7241306109577 30.41859913587, -97.7241708356669 30.4186276109195)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt19683-p1udt22914)p1u_233911,C,p1udt19683,p1udt19683-p1udt22914x,"LINESTRING(-97.723446484795 30.4182868529534, -97.7234535188261 30.418242237142)",0.001,,,0.001,,,205,OVERHEAD,,1
padswitch(r:p1udt19683-p1udt22914)p1u_233912,C,p1udt19683-p1udt22914xx,p1udt22914,"LINESTRING(-97.723760551061 30.418469652709, -97.7238087096411 30.4184528072102)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt19683-p1udt3297)p1u_233913,C,p1udt3297,p1udt19683-p1udt3297xx,"LINESTRING(-97.7230016889612 30.4180659524516, -97.7229535304463 30.418082797655)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt19683-p1udt3297)p1u_233914,C,p1udt19683-p1udt3297x,p1udt19683,"LINESTRING(-97.7234876376649 30.4183143026854, -97.723446484795 30.4182868529534)",0.001,,,0.001,,,205,OVERHEAD,,1
padswitch(r:p1udt20022-p1udt3297)p1u_233915,C,p1udt20022,p1udt20022-p1udt3297x,"LINESTRING(-97.7225865244608 30.4179714464064, -97.7226152698339 30.4180108383599)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt20022-p1udt3297)p1u_233916,C,p1udt20022-p1udt3297xx,p1udt3297,"LINESTRING(-97.7230087231742 30.4180213366681, -97.7230016889612 30.4180659524516)",0.001,,,0.001,,,205,OVERHEAD,,1
padswitch(r:p1udt23261-p1udt6743)p1u_233917,C,p1udt6743,p1udt23261-p1udt6743xx,"LINESTRING(-97.7220869974847 30.4187517679003, -97.7220940321731 30.4187071521839)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt23261-p1udt6743)p1u_233918,C,p1udt23261-p1udt6743x,p1udt23261,"LINESTRING(-97.7219817664736 30.418994261342, -97.7219358351473 30.4189796747408)",0.001,,,0.001,,,205,OVERHEAD,,1
padswitch(r:p1udt2125-p1udt6743)p1u_233919,C,p1udt2125,p1udt2125-p1udt6743x,"LINESTRING(-97.7222654190135 30.4186450240397, -97.722294164442 30.4186844160619)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt2125-p1udt6743)p1u_233920,C,p1udt2125-p1udt6743xx,p1udt6743,"LINESTRING(-97.722128150148 30.4187792180537, -97.7220869974847 30.4187517679003)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt3266-p1udt8015)p1u_233921,C,p1udt8015,p1udt3266-p1udt8015xx,"LINESTRING(-97.7246245873219 30.4197600830421, -97.7246316209504 30.4197154671648)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt3266-p1udt8015)p1u_233922,C,p1udt3266-p1udt8015x,p1udt3266,"LINESTRING(-97.725121792943 30.4199865543975, -97.7251602447098 30.4200127476375)",0.001,,,0.001,,,205,OVERHEAD,,1
padswitch(r:p1udt15760-p1udt8015)p1u_233923,C,p1udt15760,p1udt15760-p1udt8015x,"LINESTRING(-97.7242624736405 30.4195851091174, -97.7242695074174 30.4195404932628)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt15760-p1udt8015)p1u_233924,C,p1udt15760-p1udt8015xx,p1udt8015,"LINESTRING(-97.7246657411386 30.4197875324236, -97.7246245873219 30.4197600830421)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt11364-p1udt15760)p1u_233925,C,p1udt11364,p1udt11364-p1udt15760x,"LINESTRING(-97.7237140592985 30.4193269350535, -97.7237055110576 30.419371354814)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt11364-p1udt15760)p1u_233926,C,p1udt11364-p1udt15760xx,p1udt15760,"LINESTRING(-97.7242143145684 30.4196019547671, -97.7242624736405 30.4195851091174)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt11364-p1udt4310)p1u_233927,C,p1udt4310,p1udt11364-p1udt4310xx,"LINESTRING(-97.7233519489086 30.4191519586832, -97.7234006803823 30.4191363792859)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt11364-p1udt4310)p1u_233928,C,p1udt11364-p1udt4310x,p1udt11364,"LINESTRING(-97.7236738344481 30.4192984598619, -97.7237140592985 30.4193269350535)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt17383-p1udt4310)p1u_233929,C,p1udt17383,p1udt17383-p1udt4310x,"LINESTRING(-97.7230828052525 30.4190321998142, -97.7230346462695 30.4190490450319)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt17383-p1udt4310)p1u_233930,C,p1udt17383-p1udt4310xx,p1udt4310,"LINESTRING(-97.7233434005228 30.4191963784169, -97.7233519489086 30.4191519586832)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt17383-p1udt21622)p1u_233931,C,p1udt21622,p1udt17383-p1udt21622xx,"LINESTRING(-97.7227206971245 30.418857221748, -97.7226725381714 30.4188740668333)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt17383-p1udt21622)p1u_233932,C,p1udt17383-p1udt21622x,p1udt17383,"LINESTRING(-97.7231239583213 30.4190596496638, -97.7230828052525 30.4190321998142)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt2125-p1udt21622)p1u_233933,C,p1udt2125,p1udt2125-p1udt21622x,"LINESTRING(-97.7222654190135 30.4186450240397, -97.7223108504749 30.4186201545482)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt2125-p1udt21622)p1u_233934,C,p1udt2125-p1udt21622xx,p1udt21622,"LINESTRING(-97.7227618500159 30.4188846717075, -97.7227206971245 30.418857221748)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt2125-p1udt22290)p1u_233935,C,p1udt22290,p1udt2125-p1udt22290xx,"LINESTRING(-97.7223845990423 30.4182853166663, -97.72243333022 30.4182697376203)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt2125-p1udt22290)p1u_233936,C,p1udt2125-p1udt22290x,p1udt2125,"LINESTRING(-97.7222202147804 30.4186702956668, -97.7222654190135 30.4186450240397)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt21767-p1udt22290)p1u_233937,C,p1udt21767,p1udt21767-p1udt22290x,"LINESTRING(-97.7224802667788 30.418133034534, -97.722487301234 30.418088418786)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt21767-p1udt22290)p1u_233938,C,p1udt21767-p1udt22290xx,p1udt22290,"LINESTRING(-97.7223760503111 30.4183297363321, -97.7223845990423 30.4182853166663)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt20022-p1udt21767)p1u_233939,C,p1udt20022,p1udt20022-p1udt21767x,"LINESTRING(-97.7225865244608 30.4179714464064, -97.7225413206235 30.4179967181585)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt20022-p1udt21767)p1u_233940,C,p1udt20022-p1udt21767xx,p1udt21767,"LINESTRING(-97.7225214193038 30.4181604845618, -97.7224802667788 30.418133034534)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt20022-p1udt307)p1u_233941,C,p1udt307,p1udt20022-p1udt307xx,"LINESTRING(-97.7228206779081 30.4175767717523, -97.7228121294473 30.4176211914588)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt20022-p1udt307)p1u_233942,C,p1udt20022-p1udt307x,p1udt20022,"LINESTRING(-97.7225573584434 30.4179323241632, -97.7225865244608 30.4179714464064)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt10312-p1udt307)p1u_233943,C,p1udt10312-p1udt307x,p1udt10312-p1udt307xx,"LINESTRING(-97.7233037736916 30.4172546689284, -97.7232664750341 30.4172254511709)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt10312-p1udt307)p1u_233944,C,p1udt10312-p1udt307xxx,p1udt307,"LINESTRING(-97.7227804540264 30.4175482963058, -97.7228206779081 30.4175767717523)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt1546-p1udt6736)p1u_233945,A,p1udt1546,p1udt1546-p1udt6736x,"LINESTRING(-97.7279980879325 30.4181327755102, -97.7280051198878 30.4180881593933)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt1546-p1udt6736)p1u_233946,A,p1udt1546-p1udt6736xx,p1udt6736,"LINESTRING(-97.7277228322568 30.4185127770088, -97.7277620178967 30.4184874147955)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt1546-p1udt9589)p1u_233947,A,p1udt9589,p1udt1546-p1udt9589xx,"LINESTRING(-97.7279085915265 30.4178161388762, -97.7278865060116 30.4178586077901)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt1546-p1udt9589)p1u_233948,A,p1udt1546-p1udt9589x,p1udt1546,"LINESTRING(-97.727949930173 30.4181496225804, -97.7279980879325 30.4181327755102)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt13655-p1udt15276)p1u_233949,A,p1udt13655,p1udt13655-p1udt15276x,"LINESTRING(-97.7288144615941 30.4169268984942, -97.7288497231438 30.4168938176755)",0.001,,,0.001,,,301,OVERHEAD,,1
padswitch(r:p1udt13655-p1udt15276)p1u_233950,A,p1udt13655-p1udt15276xx,p1udt15276,"LINESTRING(-97.7288836902163 30.4168624010224, -97.7289203786617 30.4168339321695)",0.001,,,0.001,,,301,OVERHEAD,,1
padswitch(r:p1udt13655-p1udt17975)p1u_233951,A,p1udt17975,p1udt13655-p1udt17975xx,"LINESTRING(-97.7293344950662 30.4170359673654, -97.7292863380637 30.4170528149532)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt13655-p1udt17975)p1u_233952,A,p1udt13655-p1udt17975x,p1udt13655,"LINESTRING(-97.7287618277644 30.4169207650616, -97.7288144615941 30.4169268984942)",0.001,,,0.001,,,301,OVERHEAD,,1
padswitch(r:p1udt17975-p1udt5818)p1u_233953,A,p1udt5818,p1udt17975-p1udt5818xx,"LINESTRING(-97.7293425839407 30.4172163334951, -97.7293913135732 30.4172007518023)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt17975-p1udt5818)p1u_233954,A,p1udt17975-p1udt5818x,p1udt17975,"LINESTRING(-97.7293415263186 30.4169913511498, -97.7293344950662 30.4170359673654)",0.001,,,0.001,,,301,OVERHEAD,,1
padswitch(r:p1udt18952-p1udt5818)p1u_233955,A,p1udt18952,p1udt18952-p1udt5818x,"LINESTRING(-97.7288879158518 30.4177625170821, -97.7289094505455 30.4177198142117)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt18952-p1udt5818)p1u_233956,A,p1udt18952-p1udt5818xx,p1udt5818,"LINESTRING(-97.7293340384562 30.417260753716, -97.7293425839407 30.4172163334951)",0.001,,,0.001,,,301,OVERHEAD,,1
padswitch(r:p1udt305-p1udt4780)p1u_233957,A,p1udt4780,p1udt305-p1udt4780xx,"LINESTRING(-97.7290332082199 30.4185940041505, -97.7290743628464 30.4186214521678)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt305-p1udt4780)p1u_233958,A,p1udt305-p1udt4780x,p1udt305,"LINESTRING(-97.7286791218297 30.418630368361, -97.7287183072812 30.4186050058554)",0.001,,,0.001,,,301,OVERHEAD,,1
padswitch(r:p1udt21218-p1udt4780)p1u_233959,A,p1udt21218,p1udt21218-p1udt4780x,"LINESTRING(-97.72941272849 30.4182368190079, -97.7294619410106 30.4182555124902)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt21218-p1udt4780)p1u_233960,A,p1udt21218-p1udt4780xx,p1udt4780,"LINESTRING(-97.7289850503944 30.4186108516001, -97.7290332082199 30.4185940041505)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt12702-p1udt22784)p1u_233961,A,p1udt22784,p1udt12702-p1udt22784xx,"LINESTRING(-97.7294478436111 30.4187333843415, -97.7293996857816 30.4187502319438)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt12702-p1udt22784)p1u_233962,A,p1udt12702-p1udt22784x,p1udt12702,"LINESTRING(-97.7295187052994 30.4190498943185, -97.7294723722244 30.419063493919)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt21218-p1udt22784)p1u_233963,A,p1udt21218,p1udt21218-p1udt22784x,"LINESTRING(-97.72941272849 30.4182368190079, -97.729363629797 30.4182177621344)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt21218-p1udt22784)p1u_233964,A,p1udt21218-p1udt22784xx,p1udt22784,"LINESTRING(-97.729454874963 30.418688768133, -97.7294478436111 30.4187333843415)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt21218-p1udt5819)p1u_233965,A,p1udt5819,p1udt21218-p1udt5819xx,"LINESTRING(-97.7293857303659 30.417902668865, -97.7293375729401 30.4179195164578)",0.001,,,0.001,,,301,OVERHEAD,,1
padswitch(r:p1udt21218-p1udt5819)p1u_233966,A,p1udt21218-p1udt5819x,p1udt21218,"LINESTRING(-97.7293906435153 30.4182792881895, -97.72941272849 30.4182368190079)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt18952-p1udt5819)p1u_233967,A,p1udt18952,p1udt18952-p1udt5819x,"LINESTRING(-97.7288879158518 30.4177625170821, -97.7288388175024 30.4177434600194)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt18952-p1udt5819)p1u_233968,A,p1udt18952-p1udt5819xx,p1udt5819,"LINESTRING(-97.7293927616721 30.4178580526535, -97.7293857303659 30.417902668865)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt14741-p1udt18952)p1u_233969,A,p1udt14741,p1udt14741-p1udt18952x,"LINESTRING(-97.7285854916231 30.4177954540447, -97.7285769457371 30.417839874201)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt14741-p1udt18952)p1u_233970,A,p1udt14741-p1udt18952xx,p1udt18952,"LINESTRING(-97.7288658307678 30.4178049861745, -97.7288879158518 30.4177625170821)",0.001,,,0.001,,,151,OVERHEAD,,1
padswitch(r:p1udt14741-p1udt16006)p1u_233971,A,p1udt16006,p1udt14741-p1udt16006xx,"LINESTRING(-97.7284915536641 30.4178127565908, -97.7285327078128 30.4178402047686)",0.001,,,0.001,,,301,OVERHEAD,,1
