transformer_name,phase_code,primary_bus,secondary_bus,tertiary_bus,geometry,primary_kva,primary_voltage_kv,secondary_voltage_kv,tertiary_voltage_kv,primary_connection,secondary_connection,tertiary_connection,primary_grounded,secondary_grounded,tertiary_grounded,resistance_pct,reactance_pct,equipment_no_load_loss,equipment_full_load_loss,is_center_tapped,in_service
tr(r:p1udt15260-p1udt15260lv),B,p1udt15260,p1udt15260lv,p1udt15260lv,POINT(-97.7123894180219 30.4302238483605),25,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.472,0.798816,1,1
tr(r:p1udt15261-p1udt15261lv),C,p1udt15261,p1udt15261lv,p1udt15261lv,POINT(-97.7184127888286 30.4322230568615),25,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.472,0.798816,1,1
tr(r:p1udt15262-p1udt15262lv),A,p1udt15262,p1udt15262lv,p1udt15262lv,POINT(-97.7171239784084 30.4341564261185),25,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.472,0.798816,1,1
tr(r:p1udt15266-p1udt15266lv),ABC,p1udt15266,p1udt15266lv,p1udt15266lv,POINT(-97.7279659065642 30.4222196823683),75,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.33284,,0.38,0.49926,1,1
tr(r:p1udt15270-p1udt15270lv),ABC,p1udt15270,p1udt15270lv,p1udt15270lv,POINT(-97.7150038040832 30.4204364997294),50,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.37,0.798816,1,1
tr(r:p1udt15271-p1udt15271lv),B,p1udt15271,p1udt15271lv,p1udt15271lv,POINT(-97.71487547988 30.4262550157583),50,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.37,0.798816,1,1
tr(r:p1udt15274-p1udt15274lv),C,p1udt15274,p1udt15274lv,p1udt15274lv,POINT(-97.7183296194095 30.4290281300352),25,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.472,0.798816,1,1
tr(r:p1udt15275-p1udt15275lv),A,p1udt15275,p1udt15275lv,p1udt15275lv,POINT(-97.7248630880415 30.4134283092153),25,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.472,0.798816,1,1
tr(r:p1udt15276-p1udt15276lv),A,p1udt15276,p1udt15276lv,p1udt15276lv,POINT(-97.7289203786617 30.4168339321695),50,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.37,0.798816,1,1
tr(r:p1udt15277-p1udt15277lv),B,p1udt15277,p1udt15277lv,p1udt15277lv,POINT(-97.7221371189072 30.4125083866456),25,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.472,0.798816,1,1
tr(r:p1udt15278-p1udt15278lv),ABC,p1udt15278,p1udt15278lv,p1udt15278lv,POINT(-97.7228775249157 30.4132103974961),75,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.33284,,0.38,0.49926,1,1
tr(r:p1udt15279-p1udt15279lv),C,p1udt15279,p1udt15279lv,p1udt15279lv,POINT(-97.7214165438567 30.4142788510364),75,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.33284,,0.38,0.49926,1,1
tr(r:p1udt15280-p1udt15280lv),ABC,p1udt15280,p1udt15280lv,p1udt15280lv,POINT(-97.7200366334193 30.4163133645107),50,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.37,0.798816,1,1
tr(r:p1udt15281-p1udt15281lv),B,p1udt15281,p1udt15281lv,p1udt15281lv,POINT(-97.7161819375904 30.4165193067058),75,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.33284,,0.38,0.49926,1,1
tr(r:p1udt15513-p1udt15513lv),A,p1udt15513,p1udt15513lv,p1udt15513lv,POINT(-97.7164152314485 30.429713104534),50,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.37,0.798816,1,1
tr(r:p1udt15518-p1udt15518lv),C,p1udt15518,p1udt15518lv,p1udt15518lv,POINT(-97.7282084385029 30.4275998859332),50,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.37,0.798816,1,1
tr(r:p1udt15521-p1udt15521lv),C,p1udt15521,p1udt15521lv,p1udt15521lv,POINT(-97.7185209058844 30.4287322521152),50,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.37,0.798816,1,1
tr(r:p1udt15523-p1udt15523lv),C,p1udt15523,p1udt15523lv,p1udt15523lv,POINT(-97.7252761172179 30.4152910687165),25,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.472,0.798816,1,1
tr(r:p1udt15528-p1udt15528lv),ABC,p1udt15528,p1udt15528lv,p1udt15528lv,POINT(-97.7190396790569 30.4166980268449),25,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.472,0.798816,1,1
tr(r:p1udt15529-p1udt15529lv),ABC,p1udt15529,p1udt15529lv,p1udt15529lv,POINT(-97.7218998516673 30.4171348308762),50,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.37,0.798816,1,1
tr(r:p1udt15530-p1udt15530lv),ABC,p1udt15530,p1udt15530lv,p1udt15530lv,POINT(-97.7169269759274 30.418457536865),25,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.472,0.798816,1,1
tr(r:p1udt15750-p1udt15750lv),B,p1udt15750,p1udt15750lv,p1udt15750lv,POINT(-97.7174789755449 30.4319702655044),50,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.37,0.798816,1,1
tr(r:p1udt15759-p1udt15759lv),A,p1udt15759,p1udt15759lv,p1udt15759lv,POINT(-97.7244893813023 30.4141464943042),50,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.37,0.798816,1,1
tr(r:p1udt15760-p1udt15760lv),C,p1udt15760,p1udt15760lv,p1udt15760lv,POINT(-97.7242624736405 30.4195851091174),50,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.37,0.798816,1,1
tr(r:p1udt15998-p1udt15998lv),A,p1udt15998,p1udt15998lv,p1udt15998lv,POINT(-97.7177434316961 30.4332450937243),25,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.472,0.798816,1,1
tr(r:p1udt16003-p1udt16003lv),ABC,p1udt16003,p1udt16003lv,p1udt16003lv,POINT(-97.7283679969536 30.4231770175713),25,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.472,0.798816,1,1
tr(r:p1udt16004-p1udt16004lv),A,p1udt16004,p1udt16004lv,p1udt16004lv,POINT(-97.7124602498487 30.426416882129),50,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.37,0.798816,1,1
tr(r:p1udt16005-p1udt16005lv),A,p1udt16005,p1udt16005lv,p1udt16005lv,POINT(-97.7131475668766 30.4270139622075),50,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.37,0.798816,1,1
tr(r:p1udt16006-p1udt16006lv),A,p1udt16006,p1udt16006lv,p1udt16006lv,POINT(-97.7284915536641 30.4178127565908),50,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.37,0.798816,1,1
tr(r:p1udt16007-p1udt16007lv),A,p1udt16007,p1udt16007lv,p1udt16007lv,POINT(-97.7279004321812 30.4192414743318),75,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.33284,,0.38,0.49926,1,1
tr(r:p1udt16009-p1udt16009lv),ABC,p1udt16009,p1udt16009lv,p1udt16009lv,POINT(-97.7146636083109 30.4195719886047),50,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.37,0.798816,1,1
tr(r:p1udt16010-p1udt16010lv),C,p1udt16010,p1udt16010lv,p1udt16010lv,POINT(-97.7103873207278 30.4288684779124),50,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.37,0.798816,1,1
tr(r:p1udt16256-p1udt16256lv),ABC,p1udt16256,p1udt16256lv,p1udt16256lv,POINT(-97.7185357356135 30.4156491616987),25,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.472,0.798816,1,1
tr(r:p1udt16479-p1udt16479lv),B,p1udt16479,p1udt16479lv,p1udt16479lv,POINT(-97.713359886384 30.431129441798),75,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.33284,,0.38,0.49926,1,1
tr(r:p1udt16480-p1udt16480lv),B,p1udt16480,p1udt16480lv,p1udt16480lv,POINT(-97.7178204171244 30.4321360325853),25,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.472,0.798816,1,1
tr(r:p1udt16484-p1udt16484lv),ABC,p1udt16484,p1udt16484lv,p1udt16484lv,POINT(-97.7262002373512 30.4215198762688),50,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.37,0.798816,1,1
tr(r:p1udt16486-p1udt16486lv),A,p1udt16486,p1udt16486lv,p1udt16486lv,POINT(-97.7293474688112 30.4243619105858),50,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.37,0.798816,1,1
tr(r:p1udt16490-p1udt16490lv),C,p1udt16490,p1udt16490lv,p1udt16490lv,POINT(-97.7279269700538 30.4145989013698),25,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.472,0.798816,1,1
tr(r:p1udt16491-p1udt16491lv),ABC,p1udt16491,p1udt16491lv,p1udt16491lv,POINT(-97.7229169894862 30.4115025311587),50,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.37,0.798816,1,1
tr(r:p1udt16524-p1udt16524lv),ABC,p1udt16524,p1udt16524lv,,POINT(-97.7215134960131 30.4106473692412),75,7.19976905311778,0.277136258660508,,STAR,STAR,,0,0,,0.87204,,0.6,1.74408,0,1
tr(r:p1udt16706-p1udt16706lv),C,p1udt16706,p1udt16706lv,p1udt16706lv,POINT(-97.7172003534561 30.4309838589285),75,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.33284,,0.38,0.49926,1,1
tr(r:p1udt16708-p1udt16708lv),ABC,p1udt16708,p1udt16708lv,p1udt16708lv,POINT(-97.7118065351136 30.4295755319988),25,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.472,0.798816,1,1
tr(r:p1udt16714-p1udt16714lv),B,p1udt16714,p1udt16714lv,p1udt16714lv,POINT(-97.7151432043586 30.4274629078867),50,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.37,0.798816,1,1
tr(r:p1udt16715-p1udt16715lv),ABC,p1udt16715,p1udt16715lv,p1udt16715lv,POINT(-97.7128810864334 30.4289300029828),25,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.472,0.798816,1,1
tr(r:p1udt16742-p1udt16742lv),ABC,p1udt16742,p1udt16742lv,,POINT(-97.7287349008769 30.4084892086108),500,7.19976905311778,0.277136258660508,,STAR,STAR,,0,0,,0.73225,,0.266,1.4645,0,1
tr(r:p1udt16934-p1udt16934lv),B,p1udt16934,p1udt16934lv,p1udt16934lv,POINT(-97.7125454976366 30.4286463802692),50,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.37,0.798816,1,1
tr(r:p1udt16936-p1udt16936lv),A,p1udt16936,p1udt16936lv,p1udt16936lv,POINT(-97.7246469364823 30.4130510476965),50,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.37,0.798816,1,1
tr(r:p1udt16937-p1udt16937lv),B,p1udt16937,p1udt16937lv,p1udt16937lv,POINT(-97.7271875187087 30.4149628330907),25,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.472,0.798816,1,1
tr(r:p1udt16938-p1udt16938lv),B,p1udt16938,p1udt16938lv,p1udt16938lv,POINT(-97.7166399133255 30.414935774355),50,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.37,0.798816,1,1
tr(r:p1udt16939-p1udt16939lv),B,p1udt16939,p1udt16939lv,p1udt16939lv,POINT(-97.722595960624 30.4154581681059),50,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.37,0.798816,1,1
tr(r:p1udt16940-p1udt16940lv),A,p1udt16940,p1udt16940lv,p1udt16940lv,POINT(-97.7162967370589 30.4194927905372),50,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.37,0.798816,1,1
tr(r:p1udt16960-p1udt16960lv),ABC,p1udt16960,p1udt16960lv,,POINT(-97.7245561215511 30.4108926192724),100,7.19976905311778,0.277136258660508,,STAR,STAR,,0,0,,0.805475,,0.62,1.61095,0,1
tr(r:p1udt17144-p1udt17144lv),B,p1udt17144,p1udt17144lv,p1udt17144lv,POINT(-97.7167027508173 30.4316107422536),50,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.37,0.798816,1,1
tr(r:p1udt17145-p1udt17145lv),A,p1udt17145,p1udt17145lv,p1udt17145lv,POINT(-97.7164018059926 30.43232944374),50,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.37,0.798816,1,1
tr(r:p1udt17146-p1udt17146lv),A,p1udt17146,p1udt17146lv,p1udt17146lv,POINT(-97.7173542083675 30.4340684599707),25,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.472,0.798816,1,1
tr(r:p1udt17155-p1udt17155lv),ABC,p1udt17155,p1udt17155lv,p1udt17155lv,POINT(-97.7172649874089 30.4179353656672),25,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.472,0.798816,1,1
tr(r:p1udt17157-p1udt17157lv),C,p1udt17157,p1udt17157lv,p1udt17157lv,POINT(-97.7101120290558 30.4252568125686),75,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.33284,,0.38,0.49926,1,1
tr(r:p1udt17377-p1udt17377lv),C,p1udt17377,p1udt17377lv,p1udt17377lv,POINT(-97.7283296435857 30.4246776365277),50,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.37,0.798816,1,1
tr(r:p1udt17381-p1udt17381lv),ABC,p1udt17381,p1udt17381lv,p1udt17381lv,POINT(-97.7197636729236 30.4153213198175),50,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.37,0.798816,1,1
tr(r:p1udt17382-p1udt17382lv),A,p1udt17382,p1udt17382lv,p1udt17382lv,POINT(-97.7205448616985 30.4156598436073),50,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.37,0.798816,1,1
tr(r:p1udt17383-p1udt17383lv),C,p1udt17383,p1udt17383lv,p1udt17383lv,POINT(-97.7230828052525 30.4190321998142),50,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.37,0.798816,1,1
tr(r:p1udt17568-p1udt17568lv),A,p1udt17568,p1udt17568lv,p1udt17568lv,POINT(-97.7176228648846 30.4329100616224),25,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.472,0.798816,1,1
tr(r:p1udt17570-p1udt17570lv),A,p1udt17570,p1udt17570lv,p1udt17570lv,POINT(-97.7112588778726 30.4298969273638),50,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.37,0.798816,1,1
tr(r:p1udt17577-p1udt17577lv),B,p1udt17577,p1udt17577lv,p1udt17577lv,POINT(-97.7146966135882 30.4281713207383),50,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.37,0.798816,1,1
tr(r:p1udt17578-p1udt17578lv),ABC,p1udt17578,p1udt17578lv,p1udt17578lv,POINT(-97.724109325542 30.411628135576),25,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.472,0.798816,1,1
tr(r:p1udt17579-p1udt17579lv),B,p1udt17579,p1udt17579lv,p1udt17579lv,POINT(-97.7233019817004 30.4149920679152),25,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.472,0.798816,1,1
tr(r:p1udt17606-p1udt17606lv),ABC,p1udt17606,p1udt17606lv,,POINT(-97.7240258896649 30.4102862519949),75,7.19976905311778,0.277136258660508,,STAR,STAR,,0,0,,0.87204,,0.6,1.74408,0,1
tr(r:p1udt17774-p1udt17774lv),A,p1udt17774,p1udt17774lv,p1udt17774lv,POINT(-97.7130094168967 30.4348823328668),25,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.472,0.798816,1,1
tr(r:p1udt17781-p1udt17781lv),B,p1udt17781,p1udt17781lv,p1udt17781lv,POINT(-97.7281172837877 30.4161669349153),25,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.472,0.798816,1,1
tr(r:p1udt17784-p1udt17784lv),ABC,p1udt17784,p1udt17784lv,p1udt17784lv,POINT(-97.7182563320003 30.416341480446),25,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.472,0.798816,1,1
tr(r:p1udt17785-p1udt17785lv),C,p1udt17785,p1udt17785lv,p1udt17785lv,POINT(-97.709303474689 30.427360007198),50,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.37,0.798816,1,1
tr(r:p1udt17811-p1udt17811lv),ABC,p1udt17811,p1udt17811lv,,POINT(-97.7254029884462 30.407743913857),1000,7.19976905311778,0.277136258660508,,STAR,STAR,,0,0,,0.798815,,0.2,1.59763,0,1
tr(r:p1udt17975-p1udt17975lv),A,p1udt17975,p1udt17975lv,p1udt17975lv,POINT(-97.7293344950662 30.4170359673654),25,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.472,0.798816,1,1
tr(r:p1udt17977-p1udt17977lv),ABC,p1udt17977,p1udt17977lv,p1udt17977lv,POINT(-97.7264323787783 30.4189192128439),25,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.472,0.798816,1,1
tr(r:p1udt17978-p1udt17978lv),B,p1udt17978,p1udt17978lv,p1udt17978lv,POINT(-97.7228320581056 30.4127046680558),25,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.472,0.798816,1,1
tr(r:p1udt17979-p1udt17979lv),ABC,p1udt17979,p1udt17979lv,p1udt17979lv,POINT(-97.7226538809763 30.4135961961236),50,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.37,0.798816,1,1
tr(r:p1udt18160-p1udt18160lv),C,p1udt18160,p1udt18160lv,p1udt18160lv,POINT(-97.7191170524889 30.4311950917298),25,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.472,0.798816,1,1
tr(r:p1udt18164-p1udt18164lv),B,p1udt18164,p1udt18164lv,p1udt18164lv,POINT(-97.7156534505398 30.4282529226323),50,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.37,0.798816,1,1
tr(r:p1udt18166-p1udt18166lv),A,p1udt18166,p1udt18166lv,p1udt18166lv,POINT(-97.7267494141733 30.4180843400012),25,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.472,0.798816,1,1
tr(r:p1udt18168-p1udt18168lv),ABC,p1udt18168,p1udt18168lv,p1udt18168lv,POINT(-97.722216487274 30.416804081733),75,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.33284,,0.38,0.49926,1,1
tr(r:p1udt18351-p1udt18351lv),C,p1udt18351,p1udt18351lv,p1udt18351lv,POINT(-97.714598534941 30.4307005816348),50,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.37,0.798816,1,1
tr(r:p1udt18354-p1udt18354lv),A,p1udt18354,p1udt18354lv,p1udt18354lv,POINT(-97.7128696805069 30.4267676038346),25,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.472,0.798816,1,1
tr(r:p1udt18355-p1udt18355lv),C,p1udt18355,p1udt18355lv,p1udt18355lv,POINT(-97.7175032835532 30.429348717992),75,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.33284,,0.38,0.49926,1,1
tr(r:p1udt18357-p1udt18357lv),B,p1udt18357,p1udt18357lv,p1udt18357lv,POINT(-97.7272401910956 30.4145741622397),25,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.472,0.798816,1,1
tr(r:p1udt18358-p1udt18358lv),C,p1udt18358,p1udt18358lv,p1udt18358lv,POINT(-97.7253106458916 30.4150385919221),50,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.37,0.798816,1,1
tr(r:p1udt18360-p1udt18360lv),ABC,p1udt18360,p1udt18360lv,p1udt18360lv,POINT(-97.7185032583753 30.4153661983752),25,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.472,0.798816,1,1
tr(r:p1udt18361-p1udt18361lv),ABC,p1udt18361,p1udt18361lv,p1udt18361lv,POINT(-97.7135404796933 30.4189700512161),25,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.472,0.798816,1,1
tr(r:p1udt18560-p1udt18560lv),B,p1udt18560,p1udt18560lv,p1udt18560lv,POINT(-97.725477432605 30.4204411542403),50,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.37,0.798816,1,1
tr(r:p1udt18562-p1udt18562lv),C,p1udt18562,p1udt18562lv,p1udt18562lv,POINT(-97.7285279049498 30.4254465173039),50,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.37,0.798816,1,1
tr(r:p1udt18566-p1udt18566lv),ABC,p1udt18566,p1udt18566lv,,POINT(-97.7284912079509 30.4114154827399),75,7.19976905311778,0.277136258660508,,STAR,STAR,,0,0,,0.87204,,0.6,1.74408,0,1
tr(r:p1udt18567-p1udt18567lv),C,p1udt18567,p1udt18567lv,p1udt18567lv,POINT(-97.7264707446882 30.4138951861458),50,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.37,0.798816,1,1
tr(r:p1udt18751-p1udt18751lv),ABC,p1udt18751,p1udt18751lv,,POINT(-97.7159628671697 30.4223938294655),100,7.19976905311778,0.277136258660508,,STAR,STAR,,0,0,,0.805475,,0.62,1.61095,0,1
tr(r:p1udt18752-p1udt18752lv),A,p1udt18752,p1udt18752lv,p1udt18752lv,POINT(-97.7127383711381 30.4266451978542),25,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.472,0.798816,1,1
tr(r:p1udt18753-p1udt18753lv),C,p1udt18753,p1udt18753lv,p1udt18753lv,POINT(-97.7171320117116 30.4288589971016),25,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.472,0.798816,1,1
tr(r:p1udt18754-p1udt18754lv),A,p1udt18754,p1udt18754lv,p1udt18754lv,POINT(-97.7305957703705 30.4123680809715),75,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.33284,,0.38,0.49926,1,1
tr(r:p1udt18755-p1udt18755lv),B,p1udt18755,p1udt18755lv,p1udt18755lv,POINT(-97.7259089733191 30.4162625294876),25,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.472,0.798816,1,1
tr(r:p1udt18756-p1udt18756lv),ABC,p1udt18756,p1udt18756lv,,POINT(-97.7221200849871 30.4111428394647),75,7.19976905311778,0.277136258660508,,STAR,STAR,,0,0,,0.87204,,0.6,1.74408,0,1
tr(r:p1udt18758-p1udt18758lv),B,p1udt18758,p1udt18758lv,p1udt18758lv,POINT(-97.7172097270761 30.4151487300643),50,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.37,0.798816,1,1
tr(r:p1udt18944-p1udt18944lv),ABC,p1udt18944,p1udt18944lv,p1udt18944lv,POINT(-97.7261691627963 30.4213377196118),50,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.37,0.798816,1,1
tr(r:p1udt18948-p1udt18948lv),C,p1udt18948,p1udt18948lv,p1udt18948lv,POINT(-97.716902846346 30.4290592650019),25,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.472,0.798816,1,1
tr(r:p1udt18952-p1udt18952lv),A,p1udt18952,p1udt18952lv,p1udt18952lv,POINT(-97.7288879158518 30.4177625170821),75,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.33284,,0.38,0.49926,1,1
tr(r:p1udt18954-p1udt18954lv),ABC,p1udt18954,p1udt18954lv,p1udt18954lv,POINT(-97.713757277331 30.4185001576867),50,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.37,0.798816,1,1
tr(r:p1udt19135-p1udt19135lv),A,p1udt19135,p1udt19135lv,p1udt19135lv,POINT(-97.7116432761015 30.4259937673741),25,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.472,0.798816,1,1
tr(r:p1udt19325-p1udt19325lv),ABC,p1udt19325,p1udt19325lv,p1udt19325lv,POINT(-97.7262255196479 30.4196142966345),25,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.472,0.798816,1,1
tr(r:p1udt19326-p1udt19326lv),ABC,p1udt19326,p1udt19326lv,p1udt19326lv,POINT(-97.7225855507529 30.4140466745714),50,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.37,0.798816,1,1
tr(r:p1udt19327-p1udt19327lv),A,p1udt19327,p1udt19327lv,p1udt19327lv,POINT(-97.708080419696 30.4285208403778),50,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.37,0.798816,1,1
tr(r:p1udt19502-p1udt19502lv),ABC,p1udt19502,p1udt19502lv,,POINT(-97.7264450528316 30.4110530785486),75,7.19976905311778,0.277136258660508,,STAR,STAR,,0,0,,0.87204,,0.6,1.74408,0,1
tr(r:p1udt19503-p1udt19503lv),A,p1udt19503,p1udt19503lv,p1udt19503lv,POINT(-97.7310605600706 30.4126523106135),75,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.33284,,0.38,0.49926,1,1
tr(r:p1udt19504-p1udt19504lv),ABC,p1udt19504,p1udt19504lv,p1udt19504lv,POINT(-97.723453809148 30.4169244612512),25,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.472,0.798816,1,1
tr(r:p1udt19506-p1udt19506lv),ABC,p1udt19506,p1udt19506lv,p1udt19506lv,POINT(-97.718500566563 30.4170230576321),25,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.472,0.798816,1,1
tr(r:p1udt19527-p1udt19527lv),ABC,p1udt19527,p1udt19527lv,p1udt19527lv,POINT(-97.7228497700093 30.4108218022472),25,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.472,0.798816,1,1
tr(r:p1udt19680-p1udt19680lv),B,p1udt19680,p1udt19680lv,p1udt19680lv,POINT(-97.7165356112593 30.4332422444663),75,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.33284,,0.38,0.49926,1,1
tr(r:p1udt19681-p1udt19681lv),A,p1udt19681,p1udt19681lv,p1udt19681lv,POINT(-97.7163103938492 30.4348127703362),25,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.472,0.798816,1,1
tr(r:p1udt19682-p1udt19682lv),B,p1udt19682,p1udt19682lv,p1udt19682lv,POINT(-97.7160579080107 30.4267861674606),25,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.532544,,0.472,0.798816,1,1
tr(r:p1udt19683-p1udt19683lv),C,p1udt19683,p1udt19683lv,p1udt19683lv,POINT(-97.723446484795 30.4182868529534),75,7.2,0.12,0.12,STAR,STAR,STAR,0,0,0,0.33284,,0.38,0.49926,1,1
