load_name,phase_code,bus,geometry,connection_type,real_power_value,real_power_units,reactive_power_value,reactive_power_units,z_real,z_imag,i_real,i_imag,p_real,p_imag,num_customers,in_service
load_p1ulv7282_2,S2,p1ulv7282,POINT(-97.7185151642441 30.4299682544719),STAR,4.17486896685156,kilowatt,1.28173122890233,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv7283_1,S1,p1ulv7283,POINT(-97.7170859213438 30.4301797867039),STAR,3.0774317144914,kilowatt,1.1570654930071,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv7283_2,S2,p1ulv7283,POINT(-97.7170859213438 30.4301797867039),STAR,3.0774317144914,kilowatt,1.1570654930071,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv7284_1,S1,p1ulv7284,POINT(-97.7176784223526 30.43105180844),STAR,11.7724173390944,kilowatt,3.07525103430468,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv7284_2,S2,p1ulv7284,POINT(-97.7176784223526 30.43105180844),STAR,11.7724173390944,kilowatt,3.07525103430468,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv7285_1,S1,p1ulv7285,POINT(-97.7138414964897 30.4314471540326),STAR,3.48028006787136,kilowatt,0.582151239365922,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv7285_2,S2,p1ulv7285,POINT(-97.7138414964897 30.4314471540326),STAR,3.48028006787136,kilowatt,0.582151239365922,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv7297_1,S1,p1ulv7297,POINT(-97.7146475377489 30.4266306761525),STAR,5.26235642792599,kilowatt,1.57227226843026,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv7297_2,S2,p1ulv7297,POINT(-97.7146475377489 30.4266306761525),STAR,5.26235642792599,kilowatt,1.57227226843026,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv7298_1,S1,p1ulv7298,POINT(-97.7145335981977 30.4286929637515),STAR,6.5151540023393,kilowatt,1.69548050867925,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv7298_2,S2,p1ulv7298,POINT(-97.7145335981977 30.4286929637515),STAR,6.5151540023393,kilowatt,1.69548050867925,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv7299_1,S1,p1ulv7299,POINT(-97.717676840092 30.4295810586909),STAR,7.41179124485636,kilowatt,1.86134728419764,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv7299_2,S2,p1ulv7299,POINT(-97.717676840092 30.4295810586909),STAR,7.41179124485636,kilowatt,1.86134728419764,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv7301_1,S1,p1ulv7301,POINT(-97.7238713290018 30.412841070942),STAR,5.26235642792599,kilowatt,1.57227226843026,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv7301_2,S2,p1ulv7301,POINT(-97.7238713290018 30.412841070942),STAR,5.26235642792599,kilowatt,1.57227226843026,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv7302_1,S1,p1ulv7302,POINT(-97.7255562636831 30.4145628650732),STAR,4.26924557678484,kilowatt,0.720710783798115,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv7302_2,S2,p1ulv7302,POINT(-97.7255562636831 30.4145628650732),STAR,4.26924557678484,kilowatt,0.720710783798115,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv7304_1,S1,p1ulv7304,POINT(-97.7255070384882 30.4194285854829),STAR,3.16866704091724,kilowatt,0.710023973281543,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv7304_2,S2,p1ulv7304,POINT(-97.7255070384882 30.4194285854829),STAR,3.16866704091724,kilowatt,0.710023973281543,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv7306_1,S1,p1ulv7306,POINT(-97.7147940597501 30.416767236078),STAR,7.90656924870482,kilowatt,2.10689149548667,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv7306_2,S2,p1ulv7306,POINT(-97.7147940597501 30.416767236078),STAR,7.90656924870482,kilowatt,2.10689149548667,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv7307_1,S1,p1ulv7307,POINT(-97.7230308101641 30.4182285699122),STAR,4.17486896685156,kilowatt,1.28173122890233,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv7307_2,S2,p1ulv7307,POINT(-97.7230308101641 30.4182285699122),STAR,4.17486896685156,kilowatt,1.28173122890233,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv7308_1,S1,p1ulv7308,POINT(-97.7151109815125 30.4195945297364),STAR,5.00127611257596,kilowatt,1.26228825972081,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv7308_2,S2,p1ulv7308,POINT(-97.7151109815125 30.4195945297364),STAR,5.00127611257596,kilowatt,1.26228825972081,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv7311_1,S1,p1ulv7311,POINT(-97.7108388323642 30.426202294375),STAR,5.60748590269,kilowatt,1.51525895750273,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv7311_2,S2,p1ulv7311,POINT(-97.7108388323642 30.426202294375),STAR,5.60748590269,kilowatt,1.51525895750273,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv7312_1,S1,p1ulv7312,POINT(-97.7093399651843 30.4261694366211),STAR,12.6697538211488,kilowatt,2.54213123300322,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv7312_2,S2,p1ulv7312,POINT(-97.7093399651843 30.4261694366211),STAR,12.6697538211488,kilowatt,2.54213123300322,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv7901_1,S1,p1ulv7901,POINT(-97.7167756023021 30.4300233467001),STAR,4.80222993900458,kilowatt,1.43401704989902,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv7901_2,S2,p1ulv7901,POINT(-97.7167756023021 30.4300233467001),STAR,4.80222993900458,kilowatt,1.43401704989902,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv7902_1,S1,p1ulv7902,POINT(-97.7192063533704 30.4307357996242),STAR,6.6888682504037,kilowatt,1.24706696868025,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv7902_2,S2,p1ulv7902,POINT(-97.7192063533704 30.4307357996242),STAR,6.6888682504037,kilowatt,1.24706696868025,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv7913_1,S1,p1ulv7913,POINT(-97.7160834747094 30.4272194384554),STAR,6.5151540023393,kilowatt,1.69548050867925,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv7913_2,S2,p1ulv7913,POINT(-97.7160834747094 30.4272194384554),STAR,6.5151540023393,kilowatt,1.69548050867925,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv7914_1,S1,p1ulv7914,POINT(-97.7159980629073 30.4273810106716),STAR,7.47211462160751,kilowatt,0.579834712022576,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv7914_2,S2,p1ulv7914,POINT(-97.7159980629073 30.4273810106716),STAR,7.47211462160751,kilowatt,0.579834712022576,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv7915_1,S1,p1ulv7915,POINT(-97.7191519242745 30.4282511283328),STAR,9.6033456412527,kilowatt,0.490253566434581,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv7915_2,S2,p1ulv7915,POINT(-97.7191519242745 30.4282511283328),STAR,9.6033456412527,kilowatt,0.490253566434581,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv7917_1,S1,p1ulv7917,POINT(-97.7277831482039 30.414638721199),STAR,11.3402423782827,kilowatt,0.795140243895447,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv7917_2,S2,p1ulv7917,POINT(-97.7277831482039 30.414638721199),STAR,11.3402423782827,kilowatt,0.795140243895447,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv7919_1,S1,p1ulv7919,POINT(-97.7251938768718 30.4160120208334),STAR,5.60748590269,kilowatt,1.51525895750273,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv7919_2,S2,p1ulv7919,POINT(-97.7251938768718 30.4160120208334),STAR,5.60748590269,kilowatt,1.51525895750273,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv7920_1,S1,p1ulv7920,POINT(-97.7245346464158 30.4170702889896),STAR,12.0779472957438,kilowatt,0.589481438580711,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv7920_2,S2,p1ulv7920,POINT(-97.7245346464158 30.4170702889896),STAR,12.0779472957438,kilowatt,0.589481438580711,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv7921_1,S1,p1ulv7921,POINT(-97.7278337710187 30.4171566163186),STAR,7.92548374559649,kilowatt,0.647573034320701,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv7921_2,S2,p1ulv7921,POINT(-97.7278337710187 30.4171566163186),STAR,7.92548374559649,kilowatt,0.647573034320701,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv7922_1,S1,p1ulv7922,POINT(-97.727821949909 30.4180678184123),STAR,4.45221731848772,kilowatt,1.33223877210712,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv7922_2,S2,p1ulv7922,POINT(-97.727821949909 30.4180678184123),STAR,4.45221731848772,kilowatt,1.33223877210712,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv7923_1,S1,p1ulv7923,POINT(-97.7275880206679 30.4184445022104),STAR,9.31886422262121,kilowatt,2.09355116981086,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv7923_2,S2,p1ulv7923,POINT(-97.7275880206679 30.4184445022104),STAR,9.31886422262121,kilowatt,2.09355116981086,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv7924_1,S1,p1ulv7924,POINT(-97.7265176602691 30.4198957816579),STAR,6.60393607861413,kilowatt,1.78750688138779,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv7924_2,S2,p1ulv7924,POINT(-97.7265176602691 30.4198957816579),STAR,6.60393607861413,kilowatt,1.78750688138779,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv7925_1,S1,p1ulv7925,POINT(-97.7232886550033 30.4128173287316),STAR,4.17486896685156,kilowatt,1.28173122890233,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv7925_2,S2,p1ulv7925,POINT(-97.7232886550033 30.4128173287316),STAR,4.17486896685156,kilowatt,1.28173122890233,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv7927_1,S1,p1ulv7927,POINT(-97.7208026957089 30.4150487303785),STAR,3.57760303888143,kilowatt,1.32561361569703,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv7927_2,S2,p1ulv7927,POINT(-97.7208026957089 30.4150487303785),STAR,3.57760303888143,kilowatt,1.32561361569703,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv7928_1,S1,p1ulv7928,POINT(-97.7207187682369 30.4158960638353),STAR,10.108698911222,kilowatt,1.9959468520843,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv7928_2,S2,p1ulv7928,POINT(-97.7207187682369 30.4158960638353),STAR,10.108698911222,kilowatt,1.9959468520843,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv7929_1,S1,p1ulv7929,POINT(-97.7171968538153 30.4161321940179),STAR,7.10486699826947,kilowatt,1.6943432300979,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv7929_2,S2,p1ulv7929,POINT(-97.7171968538153 30.4161321940179),STAR,7.10486699826947,kilowatt,1.6943432300979,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv7931_1,S1,p1ulv7931,POINT(-97.7212174742223 30.4175701921851),STAR,3.0774317144914,kilowatt,1.1570654930071,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv7931_2,S2,p1ulv7931,POINT(-97.7212174742223 30.4175701921851),STAR,3.0774317144914,kilowatt,1.1570654930071,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv7932_1,S1,p1ulv7932,POINT(-97.7218684006224 30.4187495477205),STAR,8.31354930368637,kilowatt,2.05818300907439,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv7932_2,S2,p1ulv7932,POINT(-97.7218684006224 30.4187495477205),STAR,8.31354930368637,kilowatt,2.05818300907439,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv7933_1,S1,p1ulv7933,POINT(-97.7143822971313 30.4187933389348),STAR,4.26924557678484,kilowatt,0.720710783798115,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv7933_2,S2,p1ulv7933,POINT(-97.7143822971313 30.4187933389348),STAR,4.26924557678484,kilowatt,0.720710783798115,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv7937_1,S1,p1ulv7937,POINT(-97.7124540775231 30.4276799476627),STAR,3.55773945684771,kilowatt,1.20635353196313,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv7937_2,S2,p1ulv7937,POINT(-97.7124540775231 30.4276799476627),STAR,3.55773945684771,kilowatt,1.20635353196313,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv8506_1,S1,p1ulv8506,POINT(-97.7195781748033 30.4306914971258),STAR,3.0774317144914,kilowatt,1.1570654930071,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv8506_2,S2,p1ulv8506,POINT(-97.7195781748033 30.4306914971258),STAR,3.0774317144914,kilowatt,1.1570654930071,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv8507_1,S1,p1ulv8507,POINT(-97.7183821231915 30.4313835450402),STAR,5.43099681453767,kilowatt,1.58787249114819,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv8507_2,S2,p1ulv8507,POINT(-97.7183821231915 30.4313835450402),STAR,5.43099681453767,kilowatt,1.58787249114819,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv8508_1,S1,p1ulv8508,POINT(-97.7154571082799 30.432906729298),STAR,3.84308454680925,kilowatt,1.26531006016579,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv8508_2,S2,p1ulv8508,POINT(-97.7154571082799 30.432906729298),STAR,3.84308454680925,kilowatt,1.26531006016579,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv8509_1,S1,p1ulv8509,POINT(-97.7157295884588 30.4330475904883),STAR,11.1683040251683,kilowatt,0.603015146289691,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv8509_2,S2,p1ulv8509,POINT(-97.7157295884588 30.4330475904883),STAR,11.1683040251683,kilowatt,0.603015146289691,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv8512_1,S1,p1ulv8512,POINT(-97.7111889380165 30.4309760297806),STAR,1.64499283822176,kilowatt,0.589605072756569,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv8512_2,S2,p1ulv8512,POINT(-97.7111889380165 30.4309760297806),STAR,1.64499283822176,kilowatt,0.589605072756569,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv8516_1,S1,p1ulv8516,POINT(-97.7295908347865 30.4261786212481),STAR,10.241150305196,kilowatt,3.03392584183861,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv8516_2,S2,p1ulv8516,POINT(-97.7295908347865 30.4261786212481),STAR,10.241150305196,kilowatt,3.03392584183861,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv8518_1,S1,p1ulv8518,POINT(-97.7291755845833 30.4268873908909),STAR,8.31354930368637,kilowatt,2.05818300907439,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv8518_2,S2,p1ulv8518,POINT(-97.7291755845833 30.4268873908909),STAR,8.31354930368637,kilowatt,2.05818300907439,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv8521_1,S1,p1ulv8521,POINT(-97.717134609981 30.4280508585388),STAR,6.40196092213197,kilowatt,1.87684682209385,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv8521_2,S2,p1ulv8521,POINT(-97.717134609981 30.4280508585388),STAR,6.40196092213197,kilowatt,1.87684682209385,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv8522_1,S1,p1ulv8522,POINT(-97.7174574589922 30.4280450083362),STAR,7.47953422092862,kilowatt,1.58878379494943,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv8522_2,S2,p1ulv8522,POINT(-97.7174574589922 30.4280450083362),STAR,7.47953422092862,kilowatt,1.58878379494943,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv8525_1,S1,p1ulv8525,POINT(-97.7245060159798 30.41366836065),STAR,7.10486699826947,kilowatt,1.6943432300979,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv8525_2,S2,p1ulv8525,POINT(-97.7245060159798 30.41366836065),STAR,7.10486699826947,kilowatt,1.6943432300979,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv8527_1,S1,p1ulv8527,POINT(-97.7258309159772 30.4174619101755),STAR,6.15735126546681,kilowatt,1.53816551744595,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv8527_2,S2,p1ulv8527,POINT(-97.7258309159772 30.4174619101755),STAR,6.15735126546681,kilowatt,1.53816551744595,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv8528_1,S1,p1ulv8528,POINT(-97.7272644760728 30.4201105923197),STAR,8.36178415501783,kilowatt,2.07188300583358,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv8528_2,S2,p1ulv8528,POINT(-97.7272644760728 30.4201105923197),STAR,8.36178415501783,kilowatt,2.07188300583358,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv8532_1,S1,p1ulv8532,POINT(-97.7200170288335 30.4170170522629),STAR,4.53430441108549,kilowatt,1.20786406873205,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv8532_2,S2,p1ulv8532,POINT(-97.7200170288335 30.4170170522629),STAR,4.53430441108549,kilowatt,1.20786406873205,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv8533_1,S1,p1ulv8533,POINT(-97.7172865292675 30.4169603482324),STAR,6.5151540023393,kilowatt,1.69548050867925,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv8533_2,S2,p1ulv8533,POINT(-97.7172865292675 30.4169603482324),STAR,6.5151540023393,kilowatt,1.69548050867925,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv8534_1,S1,p1ulv8534,POINT(-97.7175993090535 30.4172008531967),STAR,4.26924557678484,kilowatt,0.720710783798115,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv8534_2,S2,p1ulv8534,POINT(-97.7175993090535 30.4172008531967),STAR,4.26924557678484,kilowatt,0.720710783798115,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv8535_1,S1,p1ulv8535,POINT(-97.7205537842053 30.418168225882),STAR,3.84308454680925,kilowatt,1.26531006016579,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv8535_2,S2,p1ulv8535,POINT(-97.7205537842053 30.418168225882),STAR,3.84308454680925,kilowatt,1.26531006016579,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv8536_1,S1,p1ulv8536,POINT(-97.7148832672433 30.4194930361888),STAR,9.88150787155557,kilowatt,4.38586059835296,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv8536_2,S2,p1ulv8536,POINT(-97.7148832672433 30.4194930361888),STAR,9.88150787155557,kilowatt,4.38586059835296,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv8539_1,S1,p1ulv2865,POINT(-97.7086755744364 30.4244394916055),STAR,3.43040552276326,kilowatt,1.26279482719152,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv8539_2,S2,p1ulv2865,POINT(-97.7086755744364 30.4244394916055),STAR,3.43040552276326,kilowatt,1.26279482719152,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv8540_1,S1,p1ulv8540,POINT(-97.7085056825001 30.4246904520466),STAR,11.1683040251683,kilowatt,0.603015146289691,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv8540_2,S2,p1ulv8540,POINT(-97.7085056825001 30.4246904520466),STAR,11.1683040251683,kilowatt,0.603015146289691,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv8541_1,S1,p1ulv8541,POINT(-97.711706908128 30.4266981017275),STAR,7.49491371283121,kilowatt,1.85421799629236,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv8541_2,S2,p1ulv8541,POINT(-97.711706908128 30.4266981017275),STAR,7.49491371283121,kilowatt,1.85421799629236,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv8542_1,S1,p1ulv8542,POINT(-97.7076276064352 30.4289044769737),STAR,4.29434641417762,kilowatt,0.989051826320252,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv8542_2,S2,p1ulv8542,POINT(-97.7076276064352 30.4289044769737),STAR,4.29434641417762,kilowatt,0.989051826320252,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv8543_1,S1,p1ulv8543,POINT(-97.7083012169897 30.4288722172792),STAR,5.56120581879895,kilowatt,0.769417729963712,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv8543_2,S2,p1ulv8543,POINT(-97.7083012169897 30.4288722172792),STAR,5.56120581879895,kilowatt,0.769417729963712,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv8544_1,S1,p1ulv8544,POINT(-97.7113827986681 30.4291762003269),STAR,9.09213128004259,kilowatt,2.2883985971578,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv8544_2,S2,p1ulv8544,POINT(-97.7113827986681 30.4291762003269),STAR,9.09213128004259,kilowatt,2.2883985971578,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv8634,ABC,p1ulv8634,POINT(-97.7274348066374 30.406983863354),STAR,106.926764344777,kilowatt,29.9533401479355,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv8634,ABC,p1ulv8634,POINT(-97.7274348066374 30.406983863354),STAR,106.926764344777,kilowatt,29.9533401479355,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv8634,ABC,p1ulv8634,POINT(-97.7274348066374 30.406983863354),STAR,106.926764344777,kilowatt,29.9533401479355,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv9128_1,S1,p1ulv9128,POINT(-97.7187146545158 30.4306379083801),STAR,3.0774317144914,kilowatt,1.1570654930071,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv9128_2,S2,p1ulv9128,POINT(-97.7187146545158 30.4306379083801),STAR,3.0774317144914,kilowatt,1.1570654930071,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv9129_1,S1,p1ulv9129,POINT(-97.7071167055042 30.4297475691624),STAR,2.92379241807859,kilowatt,0.745146689712346,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv9129_2,S2,p1ulv9129,POINT(-97.7071167055042 30.4297475691624),STAR,2.92379241807859,kilowatt,0.745146689712346,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv9133_1,S1,p1ulv9133,POINT(-97.7285425412547 30.4235156714418),STAR,8.01867103499279,kilowatt,0.34097522727268,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv9133_2,S2,p1ulv9133,POINT(-97.7285425412547 30.4235156714418),STAR,8.01867103499279,kilowatt,0.34097522727268,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv9135_1,S1,p1ulv9135,POINT(-97.7284765531203 30.4269978813962),STAR,6.15683682332178,kilowatt,1.83801791387366,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv9135_2,S2,p1ulv9135,POINT(-97.7284765531203 30.4269978813962),STAR,6.15683682332178,kilowatt,1.83801791387366,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv9138_1,S1,p1ulv9138,POINT(-97.7162320585305 30.4270043500319),STAR,11.0527277913833,kilowatt,0.697642039858908,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv9138_2,S2,p1ulv9138,POINT(-97.7162320585305 30.4270043500319),STAR,11.0527277913833,kilowatt,0.697642039858908,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv9139_1,S1,p1ulv9139,POINT(-97.7165138678373 30.4277470000805),STAR,5.8069135280083,kilowatt,0.882849223409267,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv9139_2,S2,p1ulv9139,POINT(-97.7165138678373 30.4277470000805),STAR,5.8069135280083,kilowatt,0.882849223409267,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv9140_1,S1,p1ulv9140,POINT(-97.7126782132064 30.429366605125),STAR,5.44083640660574,kilowatt,1.41622887956832,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv9140_2,S2,p1ulv9140,POINT(-97.7126782132064 30.429366605125),STAR,5.44083640660574,kilowatt,1.41622887956832,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv9144_1,S1,p1ulv9144,POINT(-97.726455310468 30.4150769228068),STAR,4.92364407970926,kilowatt,1.2162147374432,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv9144_2,S2,p1ulv9144,POINT(-97.726455310468 30.4150769228068),STAR,4.92364407970926,kilowatt,1.2162147374432,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv9145_1,S1,p1ulv9145,POINT(-97.7281922664044 30.4152021298858),STAR,3.48028006787136,kilowatt,0.582151239365922,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
load_p1ulv9145_2,S2,p1ulv9145,POINT(-97.7281922664044 30.4152021298858),STAR,3.48028006787136,kilowatt,0.582151239365922,kilovar,0.0,0.0,0.0,0.0,1.0,1.0,,1
