branch_name,phase_code,from_bus,to_bus,equipment,length_value_original,length_units_original,length_km,geometry,r11,r22,r33,x11,x22,x33,ampacity_value,construction,in_service
l(r:p1udm40228-p1udt12379lv),S1S2,p1udt12379lv,p1udm40228,1p_ug_al_4/0_sweetbriar_2,0.00901062,kilometer,0.00901062,"LINESTRING(-97.7278730762221 30.4167231953267, -97.727924186274 30.4166070977133)",0.5462333,0.5462333,,0.2976,0.2976,,301,OVERHEAD,1
l(r:p1udt12380lv-p1ulv17284),S1S2,p1udt12380lv,p1ulv17284,1p_ug_al_1/0_brenau_2,0.0170606,kilometer,0.0170606,"LINESTRING(-97.7282400876424 30.4200394040537, -97.7282869841497 30.4199400982591)",0.9149,0.9149,,0.4972667,0.4972667,,205,OVERHEAD,1
l(r:p1udt12380lv-p1ulv18563),S1S2,p1udt12380lv,p1ulv18563,1p_ug_al_4/0_sweetbriar_2,0.013632,kilometer,0.013632,"LINESTRING(-97.7282400876424 30.4200394040537, -97.7282107216454 30.4202010206131)",0.5462333,0.5462333,,0.2976,0.2976,,301,OVERHEAD,1
l(r:p1udt12381lv-p1ulv57078),S1S2,p1udt12381lv,p1ulv57078,1p_ug_al_1/0_brenau_2,0.0146414,kilometer,0.0146414,"LINESTRING(-97.7170275024197 30.4182502679871, -97.7169410520056 30.4181778843634)",0.9149,0.9149,,0.4972667,0.4972667,,205,OVERHEAD,1
l(r:p1udm40233-p1ulv17287),S1S2,p1udm40233,p1ulv17287,1p_ug_al_1/0_brenau_2,0.0159668,kilometer,0.0159668,"LINESTRING(-97.7170330861354 30.4183051097839, -97.7171885226121 30.4183607747699)",0.9149,0.9149,,0.4972667,0.4972667,,205,OVERHEAD,1
l(r:p1udm40233-p1udt12381lv),S1S2,p1udt12381lv,p1udm40233,1p_ug_al_1/0_brenau_2,0.00965853,kilometer,0.00965853,"LINESTRING(-97.7170275024197 30.4182502679871, -97.7170330861354 30.4183051097839)",0.9149,0.9149,,0.4972667,0.4972667,,205,OVERHEAD,1
l(r:p1udm40234-p1ulv22410),S1S2,p1udm40234,p1ulv22410,1p_ug_al_1/0_brenau_2,0.0171148,kilometer,0.0171148,"LINESTRING(-97.7171287793753 30.4181526604522, -97.7172946253035 30.4182084275989)",0.9149,0.9149,,0.4972667,0.4972667,,205,OVERHEAD,1
l(r:p1udm40234-p1udt12381lv),S1S2,p1udt12381lv,p1udm40234,1p_ug_al_1/0_brenau_2,0.00966729,kilometer,0.00966729,"LINESTRING(-97.7170275024197 30.4182502679871, -97.7171287793753 30.4181526604522)",0.9149,0.9149,,0.4972667,0.4972667,,205,OVERHEAD,1
l(r:p1udm40236-p1ulv17288),S1S2,p1udm40236,p1ulv17288,1p_ug_al_1/0_brenau_2,0.0153732,kilometer,0.0153732,"LINESTRING(-97.7147675736293 30.418788109568, -97.7148661236282 30.4186926637531)",0.9149,0.9149,,0.4972667,0.4972667,,205,OVERHEAD,1
l(r:p1udm40238-p1ulv32582),S1S2,p1udm40238,p1ulv32582,1p_ug_al_1/0_brenau_2,0.015059,kilometer,0.015059,"LINESTRING(-97.7146743595136 30.4187511001804, -97.7146206554672 30.4188768922906)",0.9149,0.9149,,0.4972667,0.4972667,,205,OVERHEAD,1
l(r:p1udm40236-p1udm40238),S1S2,p1udm40236,p1udm40238,1p_ug_al_1/0_brenau_2,0.00994648,kilometer,0.00994648,"LINESTRING(-97.7147675736293 30.418788109568, -97.7146743595136 30.4187511001804)",0.9149,0.9149,,0.4972667,0.4972667,,205,OVERHEAD,1
l(r:p1udm40236-p1udt12382lv),S1S2,p1udt12382lv,p1udm40236,1p_ug_al_4/0_sweetbriar_2,0.00995568,kilometer,0.00995568,"LINESTRING(-97.7148126206305 30.4188420411772, -97.7147675736293 30.418788109568)",0.5462333,0.5462333,,0.2976,0.2976,,301,OVERHEAD,1
l(r:p1udm40237-p1ulv18588),S1S2,p1udm40237,p1ulv18588,1p_ug_al_4/0_sweetbriar_2,0.0154568,kilometer,0.0154568,"LINESTRING(-97.7149541203086 30.4188531063931, -97.7149211177282 30.4189881253222)",0.5462333,0.5462333,,0.2976,0.2976,,301,OVERHEAD,1
l(r:p1udm40237-p1ulv37672),S1S2,p1udm40237,p1ulv37672,1p_ug_al_1/0_brenau_2,0.0153348,kilometer,0.0153348,"LINESTRING(-97.7149541203086 30.4188531063931, -97.7150182335951 30.4187274165945)",0.9149,0.9149,,0.4972667,0.4972667,,205,OVERHEAD,1
l(r:p1udm40237-p1udt12382lv),S1S2,p1udt12382lv,p1udm40237,1p_ug_al_4/0_sweetbriar_2,0.00994257,kilometer,0.00994257,"LINESTRING(-97.7148126206305 30.4188420411772, -97.7149541203086 30.4188531063931)",0.5462333,0.5462333,,0.2976,0.2976,,301,OVERHEAD,1
l(r:p1udm41062-p1ulv17918),S1S2,p1udm41062,p1ulv17918,1p_ug_al_1/0_brenau_2,0.0130704,kilometer,0.0130704,"LINESTRING(-97.7171772171648 30.4335462281004, -97.7170721597317 30.4336173786609)",0.9149,0.9149,,0.4972667,0.4972667,,205,OVERHEAD,1
l(r:p1udm41062-p1ulv31912),S1S2,p1udm41062,p1ulv31912,1p_ug_al_1/0_brenau_2,0.0167668,kilometer,0.0167668,"LINESTRING(-97.7171772171648 30.4335462281004, -97.717220869753 30.4333932677893)",0.9149,0.9149,,0.4972667,0.4972667,,205,OVERHEAD,1
l(r:p1udm41065-p1ulv52067),S1S2,p1udm41065,p1ulv52067,1p_oh_al_2/0_rucina_2,0.024968,kilometer,0.024968,"LINESTRING(-97.7172228964867 30.4340339138918, -97.7170375007674 30.4338787021635)",0.716633333333333,0.716633333333333,,0.288833333333333,0.288833333333333,,115,OVERHEAD,1
l(r:p1udm41062-p1udm41065),S1S2,p1udm41062,p1udm41065,1p_oh_al_4/0_zuzara_2,0.0753093,kilometer,0.0753093,"LINESTRING(-97.7171772171648 30.4335462281004, -97.7172228964867 30.4340339138918)",0.4728,0.4728,,0.213533333333333,0.213533333333333,,115,OVERHEAD,1
l(r:p1udm41062-p1udt12691lv),S1S2,p1udt12691lv,p1udm41062,1p_ug_al_4/0_sweetbriar_2,0.00995211,kilometer,0.00995211,"LINESTRING(-97.717042529619 30.433521635763, -97.7171772171648 30.4335462281004)",0.5462333,0.5462333,,0.2976,0.2976,,301,OVERHEAD,1
l(r:p1udm41064-p1ulv36421),S1S2,p1udm41064,p1ulv36421,1p_ug_al_1/0_brenau_2,0.0213092,kilometer,0.0213092,"LINESTRING(-97.7168977668753 30.4334171603823, -97.7167882015321 30.4335576134992)",0.9149,0.9149,,0.4972667,0.4972667,,205,OVERHEAD,1
l(r:p1udm41064-p1udt12691lv),S1S2,p1udt12691lv,p1udm41064,1p_ug_al_1/0_brenau_2,0.0199,kilometer,0.0199,"LINESTRING(-97.717042529619 30.433521635763, -97.7168977668753 30.4334171603823)",0.9149,0.9149,,0.4972667,0.4972667,,205,OVERHEAD,1
l(r:p1udt12696lv-p1ulv17929),S1S2,p1udt12696lv,p1ulv17929,1p_oh_al_2/0_rucina_2,0.00925285,kilometer,0.00925285,"LINESTRING(-97.7135651050024 30.4242199190074, -97.7135212038684 30.4241173982133)",0.716633333333333,0.716633333333333,,0.288833333333333,0.288833333333333,,115,OVERHEAD,1
l(r:p1udt12698lv-p1ulv17936),S1S2,p1udt12698lv,p1ulv17936,1p_ug_al_1/0_brenau_2,0.0158589,kilometer,0.0158589,"LINESTRING(-97.7138106618323 30.4294257287943, -97.7137628414954 30.4295064549344)",0.9149,0.9149,,0.4972667,0.4972667,,205,OVERHEAD,1
l(r:p1udm41076-p1ulv17939),S1S2,p1udm41076,p1ulv17939,1p_ug_al_1/0_brenau_2,0.0214249,kilometer,0.0214249,"LINESTRING(-97.7238127884997 30.414139802395, -97.7240016804671 30.4140243503709)",0.9149,0.9149,,0.4972667,0.4972667,,205,OVERHEAD,1
l(r:p1udm41076-p1udt12700lv),S1S2,p1udt12700lv,p1udm41076,1p_ug_al_1/0_brenau_2,0.056652,kilometer,0.056652,"LINESTRING(-97.7236369457167 30.4137007606963, -97.7238127884997 30.414139802395)",0.9149,0.9149,,0.4972667,0.4972667,,205,OVERHEAD,1
l(r:p1udm41077-p1ulv48355),S1S2,p1udm41077,p1ulv48355,1p_ug_al_1/0_brenau_2,0.0154544,kilometer,0.0154544,"LINESTRING(-97.7237918915184 30.4133455792752, -97.7239262713267 30.4134190762603)",0.9149,0.9149,,0.4972667,0.4972667,,205,OVERHEAD,1
l(r:p1udm41077-p1udt12700lv),S1S2,p1udt12700lv,p1udm41077,1p_ug_al_1/0_brenau_2,0.0386087,kilometer,0.0386087,"LINESTRING(-97.7236369457167 30.4137007606963, -97.7237918915184 30.4133455792752)",0.9149,0.9149,,0.4972667,0.4972667,,205,OVERHEAD,1
l(r:p1udt12701lv-p1ulv17940),S1S2,p1udt12701lv,p1ulv17940,1p_ug_al_1/0_brenau_2,0.0200169,kilometer,0.0200169,"LINESTRING(-97.72530869546 30.4168213282481, -97.7252403392219 30.4167191000061)",0.9149,0.9149,,0.4972667,0.4972667,,205,OVERHEAD,1
l(r:p1udm41079-p1ulv33890),S1S2,p1udm41079,p1ulv33890,1p_ug_al_1/0_brenau_2,0.023109,kilometer,0.023109,"LINESTRING(-97.725433619302 30.4167903344751, -97.7252794702063 30.4166354394847)",0.9149,0.9149,,0.4972667,0.4972667,,205,OVERHEAD,1
l(r:p1udm41079-p1udt12701lv),S1S2,p1udt12701lv,p1udm41079,1p_ug_al_1/0_brenau_2,0.00985727,kilometer,0.00985727,"LINESTRING(-97.72530869546 30.4168213282481, -97.725433619302 30.4167903344751)",0.9149,0.9149,,0.4972667,0.4972667,,205,OVERHEAD,1
l(r:p1udt12702lv-p1ulv17942),S1S2,p1udt12702lv,p1ulv17942,1p_ug_al_2/0_converse_2,0.0111743,kilometer,0.0111743,"LINESTRING(-97.7294331867717 30.4190888566496, -97.7293602472145 30.4190663005269)",0.7793333,0.7793333,,0.4209333,0.4209333,,233,OVERHEAD,1
l(r:p1udt12703lv-p1ulv17947),S1S2,p1udt12703lv,p1ulv17947,1p_ug_al_4/0_sweetbriar_2,0.0160584,kilometer,0.0160584,"LINESTRING(-97.7127240165127 30.4190547074243, -97.7128395332088 30.4189405494932)",0.5462333,0.5462333,,0.2976,0.2976,,301,OVERHEAD,1
l(r:p1udm41082-p1ulv26248),S1S2,p1udm41082,p1ulv26248,1p_ug_al_1/0_brenau_2,0.016044,kilometer,0.016044,"LINESTRING(-97.7129836111075 30.4190682907929, -97.7129921262124 30.4192127413919)",0.9149,0.9149,,0.4972667,0.4972667,,205,OVERHEAD,1
l(r:p1udm41082-p1udt12703lv),S1S2,p1udt12703lv,p1udm41082,1p_ug_al_1/0_brenau_2,0.00908639,kilometer,0.00908639,"LINESTRING(-97.7127240165127 30.4190547074243, -97.7129836111075 30.4190682907929)",0.9149,0.9149,,0.4972667,0.4972667,,205,OVERHEAD,1
l(r:p1udm41083-p1ulv33254),S1S2,p1udm41083,p1ulv33254,1p_ug_al_1/0_brenau_2,0.0151191,kilometer,0.0151191,"LINESTRING(-97.7128060539846 30.4191116547927, -97.7128773824456 30.4192296559688)",0.9149,0.9149,,0.4972667,0.4972667,,205,OVERHEAD,1
l(r:p1udm41083-p1udt12703lv),S1S2,p1udt12703lv,p1udm41083,1p_ug_al_1/0_brenau_2,0.00908877,kilometer,0.00908877,"LINESTRING(-97.7127240165127 30.4190547074243, -97.7128060539846 30.4191116547927)",0.9149,0.9149,,0.4972667,0.4972667,,205,OVERHEAD,1
l(r:p1udt13018lv-p1ulv32546),S1S2,p1udt13018lv,p1ulv32546,1p_ug_al_1/0_brenau_2,0.0126342,kilometer,0.0126342,"LINESTRING(-97.7167861255899 30.4307994789495, -97.7167123261841 30.4308799007811)",0.9149,0.9149,,0.4972667,0.4972667,,205,OVERHEAD,1
l(r:p1udm41933-p1ulv18556),S1S2,p1udm41933,p1ulv18556,1p_ug_al_1/0_brenau_2,0.0166873,kilometer,0.0166873,"LINESTRING(-97.7166518685664 30.4307259169178, -97.716695402418 30.4305819784512)",0.9149,0.9149,,0.4972667,0.4972667,,205,OVERHEAD,1
l(r:p1udm41935-p1ulv35794),S1S2,p1udm41935,p1ulv35794,1p_ug_al_1/0_brenau_2,0.0156419,kilometer,0.0156419,"LINESTRING(-97.7165587606448 30.4306798868513, -97.7165360484804 30.430824030019)",0.9149,0.9149,,0.4972667,0.4972667,,205,OVERHEAD,1
l(r:p1udm41933-p1udm41935),S1S2,p1udm41933,p1udm41935,1p_ug_al_1/0_brenau_2,0.00997025,kilometer,0.00997025,"LINESTRING(-97.7166518685664 30.4307259169178, -97.7165587606448 30.4306798868513)",0.9149,0.9149,,0.4972667,0.4972667,,205,OVERHEAD,1
l(r:p1udm41933-p1udt13018lv),S1S2,p1udt13018lv,p1udm41933,1p_ug_al_4/0_sweetbriar_2,0.0099791,kilometer,0.0099791,"LINESTRING(-97.7167861255899 30.4307994789495, -97.7166518685664 30.4307259169178)",0.5462333,0.5462333,,0.2976,0.2976,,301,OVERHEAD,1
l(r:p1udm41936-p1ulv43956),S1S2,p1udm41936,p1ulv43956,1p_ug_al_1/0_brenau_2,0.0141726,kilometer,0.0141726,"LINESTRING(-97.716838202791 30.4308089551121, -97.716902085888 30.4307013082599)",0.9149,0.9149,,0.4972667,0.4972667,,205,OVERHEAD,1
l(r:p1udm41936-p1udt13018lv),S1S2,p1udt13018lv,p1udm41936,1p_ug_al_1/0_brenau_2,0.00996561,kilometer,0.00996561,"LINESTRING(-97.7167861255899 30.4307994789495, -97.716838202791 30.4308089551121)",0.9149,0.9149,,0.4972667,0.4972667,,205,OVERHEAD,1
l(r:p1udt13019lv-p1ulv29394),S1S2,p1udt13019lv,p1ulv29394,1p_ug_al_1/0_brenau_2,0.0158002,kilometer,0.0158002,"LINESTRING(-97.7124341986715 30.430805475819, -97.7123908282851 30.4309095224449)",0.9149,0.9149,,0.4972667,0.4972667,,205,OVERHEAD,1
l(r:p1udm41937-p1ulv18557),S1S2,p1udm41937,p1ulv18557,1p_ug_al_1/0_brenau_2,0.0160034,kilometer,0.0160034,"LINESTRING(-97.7125584702195 30.4308299700889, -97.7125150487322 30.4309648852623)",0.9149,0.9149,,0.4972667,0.4972667,,205,OVERHEAD,1
l(r:p1udm41937-p1ulv40168),S1S2,p1udm41937,p1ulv40168,1p_ug_al_1/0_brenau_2,0.0155617,kilometer,0.0155617,"LINESTRING(-97.7125584702195 30.4308299700889, -97.7126018915807 30.430695054895)",0.9149,0.9149,,0.4972667,0.4972667,,205,OVERHEAD,1
l(r:p1udm41937-p1udt13019lv),S1S2,p1udt13019lv,p1udm41937,1p_ug_al_4/0_sweetbriar_2,0.00878913,kilometer,0.00878913,"LINESTRING(-97.7124341986715 30.430805475819, -97.7125584702195 30.4308299700889)",0.5462333,0.5462333,,0.2976,0.2976,,301,OVERHEAD,1
l(r:p1udm41940-p1ulv57040),S1S2,p1udm41940,p1ulv57040,1p_ug_al_1/0_brenau_2,0.0138754,kilometer,0.0138754,"LINESTRING(-97.7122386941542 30.4306012429243, -97.7123743917721 30.4305755130111)",0.9149,0.9149,,0.4972667,0.4972667,,205,OVERHEAD,1
l(r:p1udm41940-p1udt13019lv),S1S2,p1udt13019lv,p1udm41940,1p_ug_al_1/0_brenau_2,0.0322291,kilometer,0.0322291,"LINESTRING(-97.7124341986715 30.430805475819, -97.7122386941542 30.4306012429243)",0.9149,0.9149,,0.4972667,0.4972667,,205,OVERHEAD,1
l(r:p1udt13025lv-p1ulv18571),S1S2,p1udt13025lv,p1ulv18571,1p_oh_al_2/0_rucina_2,0.0093111,kilometer,0.0093111,"LINESTRING(-97.7162751167098 30.4210558363571, -97.7163003257447 30.4209957599488)",0.716633333333333,0.716633333333333,,0.288833333333333,0.288833333333333,,115,OVERHEAD,1
l(r:p1udt13030lv-p1ulv18576),S1S2,p1udt13030lv,p1ulv18576,1p_ug_al_1/0_brenau_2,0.0184377,kilometer,0.0184377,"LINESTRING(-97.7270704756493 30.4179076136664, -97.7272395945631 30.4180170275442)",0.9149,0.9149,,0.4972667,0.4972667,,205,OVERHEAD,1
l(r:p1udt13031lv-p1ulv18578),S1S2,p1udt13031lv,p1ulv18578,1p_ug_al_2/0_converse_2,0.0116031,kilometer,0.0116031,"LINESTRING(-97.7282549587482 30.4192800070969, -97.728293770602 30.419416833762)",0.7793333,0.7793333,,0.4209333,0.4209333,,233,OVERHEAD,1
l(r:p1udt13031lv-p1ulv29414),S1S2,p1udt13031lv,p1ulv29414,1p_ug_al_4/0_sweetbriar_2,0.0190855,kilometer,0.0190855,"LINESTRING(-97.7282549587482 30.4192800070969, -97.7283597394203 30.419146788104)",0.5462333,0.5462333,,0.2976,0.2976,,301,OVERHEAD,1
l(r:p1udm41974-p1ulv37665),S1S2,p1udm41974,p1ulv37665,1p_ug_al_2/0_converse_2,0.0116859,kilometer,0.0116859,"LINESTRING(-97.7282016035548 30.419298637659, -97.7281586771884 30.4193974718223)",0.7793333,0.7793333,,0.4209333,0.4209333,,233,OVERHEAD,1
l(r:p1udm41974-p1ulv54647),S1S2,p1udm41974,p1ulv54647,1p_ug_al_1/0_brenau_2,0.0194182,kilometer,0.0194182,"LINESTRING(-97.7282016035548 30.419298637659, -97.7282454659078 30.4191276290599)",0.9149,0.9149,,0.4972667,0.4972667,,205,OVERHEAD,1
l(r:p1udm41974-p1udt13031lv),S1S2,p1udt13031lv,p1udm41974,1p_ug_al_4/0_sweetbriar_2,0.00957648,kilometer,0.00957648,"LINESTRING(-97.7282549587482 30.4192800070969, -97.7282016035548 30.419298637659)",0.5462333,0.5462333,,0.2976,0.2976,,301,OVERHEAD,1
l(r:p1udt13032lv-p1ulv18581),S1S2,p1udt13032lv,p1ulv18581,1p_ug_al_1/0_brenau_2,0.0159905,kilometer,0.0159905,"LINESTRING(-97.7176033882486 30.4160821090487, -97.7175641326525 30.4159102290827)",0.9149,0.9149,,0.4972667,0.4972667,,205,OVERHEAD,1
l(r:p1udt13032lv-p1ulv44629),S1S2,p1udt13032lv,p1ulv44629,1p_ug_al_1/0_brenau_2,0.0175449,kilometer,0.0175449,"LINESTRING(-97.7176033882486 30.4160821090487, -97.7175394205494 30.4162077429518)",0.9149,0.9149,,0.4972667,0.4972667,,205,OVERHEAD,1
l(r:p1udm41977-p1ulv24988),S1S2,p1udm41977,p1ulv24988,1p_ug_al_1/0_brenau_2,0.0153372,kilometer,0.0153372,"LINESTRING(-97.7176662210893 30.4160646216196, -97.7176888093872 30.4159294995613)",0.9149,0.9149,,0.4972667,0.4972667,,205,OVERHEAD,1
l(r:p1udm41977-p1udt13032lv),S1S2,p1udt13032lv,p1udm41977,1p_ug_al_1/0_brenau_2,0.00977255,kilometer,0.00977255,"LINESTRING(-97.7176033882486 30.4160821090487, -97.7176662210893 30.4160646216196)",0.9149,0.9149,,0.4972667,0.4972667,,205,OVERHEAD,1
l(r:p1udm41979-p1ulv18584),S1S2,p1udm41979,p1ulv18584,1p_ug_al_1/0_brenau_2,0.0169434,kilometer,0.0169434,"LINESTRING(-97.7191199252345 30.4171526205972, -97.7189539620883 30.4171058775547)",0.9149,0.9149,,0.4972667,0.4972667,,205,OVERHEAD,1
l(r:p1udm41980-p1ulv31942),S1S2,p1udm41980,p1ulv31942,1p_ug_al_1/0_brenau_2,0.0121014,kilometer,0.0121014,"LINESTRING(-97.7192157319245 30.4169911478108, -97.7193297652587 30.4170283581929)",0.9149,0.9149,,0.4972667,0.4972667,,205,OVERHEAD,1
l(r:p1udm41979-p1udm41980),S1S2,p1udm41979,p1udm41980,1p_ug_al_1/0_brenau_2,0.0194436,kilometer,0.0194436,"LINESTRING(-97.7191199252345 30.4171526205972, -97.7192157319245 30.4169911478108)",0.9149,0.9149,,0.4972667,0.4972667,,205,OVERHEAD,1
l(r:p1udm41979-p1udt13033lv),S1S2,p1udt13033lv,p1udm41979,1p_ug_al_4/0_sweetbriar_2,0.00971968,kilometer,0.00971968,"LINESTRING(-97.7190187691227 30.4172412080055, -97.7191199252345 30.4171526205972)",0.5462333,0.5462333,,0.2976,0.2976,,301,OVERHEAD,1
l(r:p1udm41981-p1ulv38949),S1S2,p1udm41981,p1ulv38949,1p_ug_al_1/0_brenau_2,0.0136672,kilometer,0.0136672,"LINESTRING(-97.7189712455265 30.4173767350056, -97.7191165078656 30.4174142520052)",0.9149,0.9149,,0.4972667,0.4972667,,205,OVERHEAD,1
l(r:p1udm41981-p1ulv46547),S1S2,p1udm41981,p1ulv46547,1p_ug_al_1/0_brenau_2,0.0115356,kilometer,0.0115356,"LINESTRING(-97.7189712455265 30.4173767350056, -97.7188570940756 30.4173485460762)",0.9149,0.9149,,0.4972667,0.4972667,,205,OVERHEAD,1
l(r:p1udm41981-p1udt13033lv),S1S2,p1udt13033lv,p1udm41981,1p_ug_al_4/0_sweetbriar_2,0.0194436,kilometer,0.0194436,"LINESTRING(-97.7190187691227 30.4172412080055, -97.7189712455265 30.4173767350056)",0.5462333,0.5462333,,0.2976,0.2976,,301,OVERHEAD,1
l(r:p1udm41984-p1ulv31944),S1S2,p1udm41984,p1ulv31944,1p_ug_al_1/0_brenau_2,0.0176213,kilometer,0.0176213,"LINESTRING(-97.7198789243117 30.4180262663182, -97.7199640855451 30.4178827344701)",0.9149,0.9149,,0.4972667,0.4972667,,205,OVERHEAD,1
l(r:p1udm41985-p1ulv47744),S1S2,p1udm41985,p1ulv47744,1p_ug_al_1/0_brenau_2,0.017394,kilometer,0.017394,"LINESTRING(-97.7198066458576 30.4179804429247, -97.7198501687433 30.4178365028372)",0.9149,0.9149,,0.4972667,0.4972667,,205,OVERHEAD,1
l(r:p1udm41984-p1udm41985),S1S2,p1udm41984,p1udm41985,1p_ug_al_1/0_brenau_2,0.0088476,kilometer,0.0088476,"LINESTRING(-97.7198789243117 30.4180262663182, -97.7198066458576 30.4179804429247)",0.9149,0.9149,,0.4972667,0.4972667,,205,OVERHEAD,1
l(r:p1udm41984-p1udt13034lv),S1S2,p1udt13034lv,p1udm41984,1p_ug_al_4/0_sweetbriar_2,0.00885638,kilometer,0.00885638,"LINESTRING(-97.7199135642294 30.4180800941712, -97.7198789243117 30.4180262663182)",0.5462333,0.5462333,,0.2976,0.2976,,301,OVERHEAD,1
l(r:p1udm41986-p1ulv63853),S1S2,p1udm41986,p1ulv63853,1p_ug_al_1/0_brenau_2,0.0166249,kilometer,0.0166249,"LINESTRING(-97.7200445362084 30.4181000735598, -97.7201398713888 30.4179746872021)",0.9149,0.9149,,0.4972667,0.4972667,,205,OVERHEAD,1
l(r:p1udm41983-p1ulv18585),S1S2,p1udm41983,p1ulv18585,1p_ug_al_1/0_brenau_2,0.0174466,kilometer,0.0174466,"LINESTRING(-97.7201997387209 30.4181737785514, -97.7203157753018 30.4180576179296)",0.9149,0.9149,,0.4972667,0.4972667,,205,OVERHEAD,1
l(r:p1udm41983-p1udm41986),S1S2,p1udm41986,p1udm41983,1p_ug_al_1/0_brenau_2,0.0170048,kilometer,0.0170048,"LINESTRING(-97.7200445362084 30.4181000735598, -97.7201997387209 30.4181737785514)",0.9149,0.9149,,0.4972667,0.4972667,,205,OVERHEAD,1
l(r:p1udm41986-p1udt13034lv),S1S2,p1udt13034lv,p1udm41986,1p_ug_al_4/0_sweetbriar_2,0.00849803,kilometer,0.00849803,"LINESTRING(-97.7199135642294 30.4180800941712, -97.7200445362084 30.4181000735598)",0.5462333,0.5462333,,0.2976,0.2976,,301,OVERHEAD,1
l(r:p1udm41987-p1ulv18586),S1S2,p1udm41987,p1ulv18586,1p_ug_al_1/0_brenau_2,0.0158994,kilometer,0.0158994,"LINESTRING(-97.7160426348653 30.4184126704704, -97.7160860453217 30.4182777535716)",0.9149,0.9149,,0.4972667,0.4972667,,205,OVERHEAD,1
l(r:p1udm41988-p1ulv31294),S1S2,p1udm41988,p1ulv31294,1p_ug_al_1/0_brenau_2,0.0139397,kilometer,0.0139397,"LINESTRING(-97.7159494205851 30.4183756619878, -97.7158854268655 30.4184923305317)",0.9149,0.9149,,0.4972667,0.4972667,,205,OVERHEAD,1
l(r:p1udm41987-p1udm41988),S1S2,p1udm41987,p1udm41988,1p_ug_al_1/0_brenau_2,0.00961616,kilometer,0.00961616,"LINESTRING(-97.7160426348653 30.4184126704704, -97.7159494205851 30.4183756619878)",0.9149,0.9149,,0.4972667,0.4972667,,205,OVERHEAD,1
l(r:p1udm41987-p1udt13035lv),S1S2,p1udt13035lv,p1udm41987,1p_ug_al_4/0_sweetbriar_2,0.0192416,kilometer,0.0192416,"LINESTRING(-97.7163283693628 30.4183627882911, -97.7160426348653 30.4184126704704)",0.5462333,0.5462333,,0.2976,0.2976,,301,OVERHEAD,1
l(r:p1udm41989-p1ulv50843),S1S2,p1udm41989,p1ulv50843,1p_ug_al_1/0_brenau_2,0.0159782,kilometer,0.0159782,"LINESTRING(-97.7166953729928 30.4186536845111, -97.7165897412006 30.4187699440977)",0.9149,0.9149,,0.4972667,0.4972667,,205,OVERHEAD,1
l(r:p1udm41989-p1udt13035lv),S1S2,p1udt13035lv,p1udm41989,1p_ug_al_1/0_brenau_2,0.0481031,kilometer,0.0481031,"LINESTRING(-97.7163283693628 30.4183627882911, -97.7166953729928 30.4186536845111)",0.9149,0.9149,,0.4972667,0.4972667,,205,OVERHEAD,1
l(r:p1udt13036lv-p1ulv62615),S1S2,p1udt13036lv,p1ulv62615,1p_ug_al_1/0_brenau_2,0.0139949,kilometer,0.0139949,"LINESTRING(-97.7097120503767 30.4251077634471, -97.7098655120878 30.4250016548398)",0.9149,0.9149,,0.4972667,0.4972667,,205,OVERHEAD,1
l(r:p1udm41990-p1ulv18590),S1S2,p1udm41990,p1ulv18590,1p_ug_al_1/0_brenau_2,0.0160616,kilometer,0.0160616,"LINESTRING(-97.7096670035016 30.4250538301258, -97.7096235809342 30.4251887444126)",0.9149,0.9149,,0.4972667,0.4972667,,205,OVERHEAD,1
l(r:p1udm41990-p1ulv19895),S1S2,p1udm41990,p1ulv19895,1p_ug_al_1/0_brenau_2,0.0138956,kilometer,0.0138956,"LINESTRING(-97.7096670035016 30.4250538301258, -97.7097517109792 30.4249463926121)",0.9149,0.9149,,0.4972667,0.4972667,,205,OVERHEAD,1
l(r:p1udm41990-p1udt13036lv),S1S2,p1udt13036lv,p1udm41990,1p_ug_al_4/0_sweetbriar_2,0.00968847,kilometer,0.00968847,"LINESTRING(-97.7097120503767 30.4251077634471, -97.7096670035016 30.4250538301258)",0.5462333,0.5462333,,0.2976,0.2976,,301,OVERHEAD,1
l(r:p1udm41993-p1ulv18591),S1S2,p1udm41993,p1ulv18591,1p_ug_al_1/0_brenau_2,0.0135815,kilometer,0.0135815,"LINESTRING(-97.7111363744952 30.425745064585, -97.711082780409 30.4258618331349)",0.9149,0.9149,,0.4972667,0.4972667,,205,OVERHEAD,1
l(r:p1udm41995-p1ulv55252),S1S2,p1udm41995,p1ulv55252,1p_ug_al_1/0_brenau_2,0.01375,kilometer,0.01375,"LINESTRING(-97.7110535657363 30.4257081552908, -97.7110967493761 30.4255912839542)",0.9149,0.9149,,0.4972667,0.4972667,,205,OVERHEAD,1
l(r:p1udm41993-p1udm41995),S1S2,p1udm41993,p1udm41995,1p_ug_al_1/0_brenau_2,0.00920436,kilometer,0.00920436,"LINESTRING(-97.7111363744952 30.425745064585, -97.7110535657363 30.4257081552908)",0.9149,0.9149,,0.4972667,0.4972667,,205,OVERHEAD,1
l(r:p1udm41993-p1udt13037lv),S1S2,p1udt13037lv,p1udm41993,1p_ug_al_4/0_sweetbriar_2,0.00921792,kilometer,0.00921792,"LINESTRING(-97.711284423286 30.4258145508643, -97.7111363744952 30.425745064585)",0.5462333,0.5462333,,0.2976,0.2976,,301,OVERHEAD,1
